,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
11,0.9508137,-2.9298277,-0.05202956,-1.5595711,2.614017,-4.81692,-1.0943333,-0.7351168,7.5996137,-1.8025486,-0.37203902,1.523189,-0.8857354,1.1427431,2.0456483,3.4571152,0.3126927,0.8463543,8.008337,-0.9201399
12,1.0913051,-3.0551834,0.5753067,-1.1904764,0.9406258,-4.2212853,1.454177,1.4827049,7.3480864,-2.5438993,-1.8067398,2.4386718,-2.879598,0.16018842,2.8848763,4.13202,0.7155256,0.1734204,8.472021,-1.0664053
13,0.9878831,-3.3196807,-0.267969,-0.70855874,1.6629664,-4.967886,1.5637093,0.17268716,7.193624,-3.330924,-0.52830994,0.3538689,-2.5431964,-0.3170117,0.6349456,4.241602,1.2309642,0.45114267,7.1340513,0.49705642
14,0.21782112,-2.1247895,-0.008236177,-0.85265493,3.5177803,-5.444986,0.30503118,-1.2710477,7.8028517,-4.9382224,-0.8026504,0.1533917,-1.9385676,-0.20719892,2.1201766,2.9191759,-2.5405092,-0.2375665,6.262817,1.6755679
15,1.9689552,-3.4597468,0.7137839,0.47022372,5.189365,-3.5669098,1.5256728,0.06614548,6.9076886,-5.8486867,0.15915665,1.3495479,-0.5821664,0.028272796,2.2769732,1.9747504,1.0470618,2.7107801,6.396161,0.33008373
16,0.7308322,-3.3007863,0.6744877,0.051722106,4.7759748,-2.8342068,1.0530831,0.5817559,6.729132,-6.189675,-0.3086099,-0.43890035,-0.24297577,0.23810379,2.319082,0.14733446,-0.3183685,0.9693218,5.2825713,-0.6016939
17,-1.8554989,-2.004931,-0.56132936,-1.4247195,3.2119744,-2.4026825,0.550791,1.8317609,5.1903305,-6.8378916,-0.3318608,-3.0990267,-1.9439958,0.7054026,1.6053625,2.255905,2.6489549,0.5556499,6.0258946,0.29118833
18,-0.66887486,-1.7438084,-0.21599734,-3.9210267,2.7169425,-3.0661185,0.53198445,1.3394641,5.4643173,-5.2529035,-0.03543791,-1.4313844,-2.8813248,0.22558202,0.7036535,2.777387,0.52070826,2.5602767,6.205295,-2.3878326
19,-0.41051754,-0.72652614,1.074411,-1.8443731,1.8815465,-0.19878958,-0.9716255,1.6752945,6.28789,-5.084913,1.1833236,0.15232761,-1.8414352,0.042715948,-0.857064,2.227102,0.95063895,1.695173,3.6240327,-1.2425219
20,1.3784566,-0.8647809,1.6332562,-1.1267756,1.2496889,0.41561985,1.1110351,1.6967963,4.2986474,-6.389727,2.102172,-1.2402675,-1.3068552,0.64586383,0.5418645,1.6546272,2.1672935,1.0428972,2.8835533,0.52866256
21,0.39231697,0.7253572,2.0060403,-0.61647505,1.6099654,-0.915566,-1.0309252,2.0268881,4.307421,-5.3514075,0.48400974,-2.0335453,-3.2725089,-0.07191927,2.0863883,1.7284302,-0.09730792,0.1745928,0.116444014,-0.9357812
22,-0.17233957,0.19890486,2.004898,1.406126,-0.15112993,-1.8258379,0.3651809,0.7171628,4.065665,-4.093822,-1.3715246,-2.7019513,-0.47436568,0.8175099,1.9649001,-1.6866031,1.0722091,1.3122672,3.4317055,0.26837733
23,-0.20515536,-0.33724162,1.3701625,0.1856109,0.35013223,-1.2348249,0.12466971,-0.59996414,4.5506396,-2.8199453,-0.3859785,-3.454376,0.4517712,0.2417565,2.1734567,-0.65397286,-0.075796835,-1.4531069,1.4548694,0.6158462
24,-1.2216346,0.2113276,0.7136308,0.806523,0.11652414,-0.7974495,0.71209115,-0.27316245,4.4758687,-1.7233472,-0.04336517,-1.573375,0.38969997,1.0188572,2.863033,-1.5432199,-2.9816968,0.51743567,0.59738976,0.24073732
25,-1.9300847,0.09878681,0.78380764,1.0785613,0.58214724,1.124527,-0.07254226,-2.0179071,4.926506,-1.1219751,0.6153993,1.667058,1.052157,-0.62714875,3.0394902,0.00611969,-1.0066893,-1.3635237,-2.9460695,-0.89910835
26,-2.165801,1.597693,0.09259691,0.4330727,1.1744477,2.5068805,-1.0072737,-1.5200659,3.6093068,-0.052094996,2.984575,0.43931863,0.2059223,0.49391556,2.275121,0.8948717,0.80790216,-0.9403788,-3.5685658,-1.5409256
27,-1.5344785,2.0101023,-1.0566256,-0.48253208,-0.7716543,3.4933054,-2.013765,-1.7536272,2.9868634,0.83938414,0.4753368,-0.6906212,-1.2681328,0.62978846,1.7959461,1.8215141,-0.6610474,2.4529712,-1.4895629,0.07884726
28,0.19466302,1.4575921,0.5662473,0.4436777,-1.6978602,2.4054928,-0.61890715,-1.2144601,3.690234,1.5383675,1.9477047,0.94304514,0.7976449,-0.5827342,0.007376469,-0.102787025,0.012066556,-0.118763104,-2.7898479,1.0573102
29,0.315273,0.5576021,0.5884808,0.23721261,-2.0461497,2.7689564,-0.6160882,-0.5150258,2.3635118,2.7083225,1.634118,2.483652,-1.4077709,-1.0070685,0.6489997,0.35198206,-0.6230366,0.041139673,-3.9826515,0.69075835
30,1.6850682,1.2898334,0.6444299,0.95775527,-1.0628759,1.6856959,0.6237458,0.07940387,0.75163704,0.9229715,-1.15383,2.9603395,0.72756356,-1.2977064,2.5176113,1.109283,0.083694145,-0.54288596,-4.2014,-0.48444805
31,2.0249953,1.1651103,0.46649987,0.5232981,1.7605917,0.15252715,-0.66328406,-0.26584634,-0.66811913,1.4425163,-1.7790453,-0.13602538,0.029928751,-1.2578006,2.096439,-0.07427653,0.32279816,-1.7491906,-5.4077454,0.11626151
32,3.0608354,1.7178437,0.41594565,-1.2105492,0.10608524,-0.030891092,-0.7570131,-0.20095643,0.99854463,1.022599,1.6658748,-1.3089043,-1.1015446,-1.2498689,1.1983525,0.078002796,0.5375632,-2.4308338,-4.6753407,2.5965698
33,1.6270945,1.02206,-0.51805896,-0.7754167,-1.9870709,-0.81816465,-1.002029,0.09244339,0.689502,1.672829,0.3856168,1.3056101,-1.9118928,-0.3880714,0.19825901,1.6164159,-0.53718346,-2.0147772,-4.864589,2.3104484
34,0.38861495,1.1494073,-1.0112051,1.0456115,-1.8071492,-1.8671372,-2.2628841,-0.8598265,-0.9297359,1.3969961,-0.43358457,0.5266709,-1.6235045,-1.16283,-0.06207725,1.0576208,-0.997694,-1.364497,-5.6127253,2.8965123
35,1.5680368,0.6798154,-0.57750946,-0.3856684,-0.74337566,-5.5405207,-0.63015974,0.5164798,-2.9063442,2.1928778,-2.1261754,1.7012374,-0.8681947,0.52438265,0.08094083,-0.5332884,0.76282907,-2.2405596,-4.0227695,3.531154
36,1.1366178,-3.2849348,0.35060236,-1.1870388,-0.7824198,-4.396229,-0.7780483,-0.77946055,-1.87466,2.00755,-0.4451096,0.55914193,0.7612733,1.1892554,0.18206994,-2.476674,-0.17665835,-1.8169867,-6.165555,0.90331715
37,0.9643186,-3.8238466,0.09609483,-1.2862006,-0.09364225,-4.1186,-2.0329669,0.5467777,-1.774196,2.1144686,-2.1421964,1.0588671,-0.21946928,1.5826912,0.45155767,-1.7506895,-1.2118071,-1.5645318,-1.8510287,0.8096819
38,-0.28664517,-5.4575825,-2.0003958,-1.008613,0.3109582,-4.4623594,0.020981954,0.2488736,-0.575676,2.320555,-1.599329,0.7731911,-0.9733185,1.1227137,0.8137469,0.20835365,0.07663183,-0.8027731,1.0083418,-0.04992082
39,0.37030643,-2.668512,-1.6125507,0.68297917,-0.3119106,-2.4815795,-0.79310215,-0.4717825,0.8626302,1.4131168,-0.6206548,0.6594856,0.3829159,2.6976624,2.151023,1.1107688,-0.3536289,3.7333503,3.921808,1.440151
40,-0.24748693,-3.3990703,-0.33357748,-0.16077761,-0.12888213,0.14461938,-1.0590515,-0.6265783,2.2883296,1.2240212,1.9049181,2.374496,0.3961923,1.7931957,1.3007066,-0.17165408,-0.35809815,4.0633993,3.7074947,0.99422693
41,-0.2190835,-0.48380604,-1.6095622,0.0561704,-0.39666098,2.3329885,-1.7321471,0.055973455,2.5032027,0.97039706,-0.48879185,3.3318036,0.89910895,2.576713,0.6304033,0.78210884,0.051520884,4.4430532,2.509907,1.8741477
42,-0.5654707,-0.07289207,-1.1504458,0.52985156,-1.2902179,3.4011614,-1.3086452,-0.8581957,3.3861506,2.2544003,-0.6288775,3.7074494,-0.2686566,2.9785225,1.442479,0.93044734,0.23476854,4.467383,2.7273138,-0.43653917
43,1.6298605,1.4254878,-1.5757174,1.6143898,-1.5677762,2.5997243,-1.7494566,-0.151904,3.5882936,2.2156756,-0.9347822,3.6682875,0.33510914,3.6646435,0.44599995,-0.30492386,-1.1527535,5.1001945,3.3152626,-1.112022
44,2.3683476,2.0732882,-2.193974,1.9892087,-1.3337915,1.9405469,-0.9309997,0.6690597,2.500101,4.6360307,-1.1244401,4.8989673,1.5784258,4.2643156,-1.5818274,-1.1461556,0.3060024,3.038287,2.0543232,0.3962148
45,0.17115176,0.5206414,-1.9336778,0.13824965,-0.7777768,1.5964962,0.51737106,1.271263,2.2370708,5.7873735,-0.013265202,4.5619974,2.203884,2.9797103,-1.5936581,-1.7712817,1.9698904,3.174844,0.9150229,-0.99707514
46,-1.0537256,-0.07218553,-1.673611,0.74038863,-1.303426,-0.23354538,-0.11738955,-0.81680846,2.0304534,4.758553,-3.350457,3.2170575,2.2146945,3.5553684,0.30385563,-2.6388273,-0.2502681,2.434135,4.4369926,-1.772289
47,-1.2945013,-0.6715662,-3.1363647,-0.3613874,0.16748483,1.4004928,0.058863875,-0.5990671,2.0703657,5.4034476,0.2404748,4.572934,1.2175788,4.058036,-0.05114948,-3.3594148,0.3066136,1.8253062,5.1310296,-0.8961506
48,-0.07389743,0.42420322,-1.9652809,1.4144727,1.3211886,0.966969,-1.1155683,0.14920674,3.404532,5.31693,0.79540044,4.6010504,1.7106289,4.4166684,0.8622612,-1.8069798,2.9086015,1.4520919,4.7385178,-0.41649145
49,0.06034496,-0.06169917,-2.111875,0.3848668,0.08333981,1.7466171,0.46983778,2.0959883,3.2849498,6.123821,-0.020943444,4.431421,0.4177123,3.699546,-0.05579887,-1.4676129,1.779514,2.93194,4.5798655,1.5080477
50,0.38784564,0.19365731,-0.3855235,1.4007107,0.5374608,2.1776824,0.86264044,0.52835315,3.962263,4.7485776,0.13556144,3.1043534,0.62538356,1.9705951,0.6142034,-2.1885128,2.069007,1.6793483,3.9776862,0.99185187
51,0.690077,0.7097664,0.4406065,0.15647818,1.8509288,0.95252347,0.33740875,0.13782501,3.5030324,3.6744683,-0.013130962,4.4977436,0.94787776,0.22222678,0.969349,-1.5381563,1.122033,2.0000384,2.9237287,1.0141149
52,0.92576873,1.0319545,0.41473538,1.5321203,3.8750062,-0.68945014,-0.14792648,1.3436948,2.8293364,3.2306151,-0.47508553,4.001458,1.0595998,0.29329607,-1.0692738,-1.7419382,-1.6864338,0.5887344,2.872981,-0.13910364
53,2.395452,0.084897004,-0.50204295,0.40382862,3.1674998,-1.2037417,-0.028410189,1.0478885,2.2766588,1.7336539,0.91204536,3.6797452,0.68280673,0.03505611,-0.17100306,-1.0948877,1.0041504,0.52203345,3.545532,0.18658683
54,2.287348,0.422822,0.79157573,-1.0633287,2.5570636,-0.23593794,-0.49894795,1.9129051,0.9011501,1.9819583,0.25713804,3.84524,-2.4978669,0.57693326,-2.3282208,1.209108,0.51044667,-1.0837473,-0.027029045,1.2347747
55,1.3020725,-0.10803354,0.14972652,-0.11444856,3.1362817,-3.9891694,-0.30726516,-0.29575914,-0.7145145,1.3192943,-0.05984979,3.1993372,-0.51367605,-0.383144,-1.0631809,0.60680866,0.24445751,-0.9618701,0.24743645,1.3208681
56,1.3419029,0.052095216,0.34059015,-2.077872,2.8308132,-5.1008086,-0.23804997,1.3306038,-1.6226594,1.7344501,0.014838386,1.1542861,-2.6287894,0.14351651,-1.0513687,3.051038,0.6353564,-0.32915023,1.5987333,2.929349
57,2.069825,-2.887242,-0.23448297,-3.2079983,2.5015872,-5.992054,-0.478081,0.7578619,-2.093509,0.76666445,-0.33736232,1.7053787,-3.3845549,1.71186,-1.4001508,2.794215,-0.33342424,1.0590446,1.9951109,0.9360344
58,2.788835,-3.9113128,0.777559,-2.7807086,1.5638793,-4.1024,0.6949822,-1.4311967,-1.3069407,-0.4698218,1.5756501,1.2090559,-2.8029957,1.6779594,-0.490626,2.0284216,-0.8756259,0.02104132,2.3354127,1.8299017
59,0.9028613,0.19193916,0.8240577,-3.191188,1.1273949,-3.4381127,-0.99250066,0.031550042,-3.5074782,-0.86024505,1.5173095,-1.7230344,-2.0014818,3.3503036,-1.3497491,2.829368,0.3756985,2.864699,5.171573,0.99597126
60,1.77185,-1.8282347,-0.16289747,-2.6682804,1.0435791,-3.3667505,-1.2598628,-0.40094596,-1.4676051,-1.5296115,1.2092019,0.57795656,-2.5377297,2.1254606,0.04791811,2.8519602,-1.8201898,0.8889944,4.066641,1.6103016
61,0.46292165,-2.2839544,0.39591625,-3.221085,3.284573,-1.2584347,-0.59532344,-1.3293523,-1.8369724,-1.9964474,0.7181214,-1.7145671,-1.6754869,2.9639902,-0.21968707,1.4788969,-0.2599401,1.8086933,4.1964564,0.8869855
62,2.0872974,-0.18851873,-0.099169664,-2.671278,3.1920142,-1.8448931,0.17866068,-1.3191397,-1.6370478,-0.5475084,0.84474677,-0.24592687,-3.6972752,1.8164644,-0.5835531,2.9276204,0.58481365,1.6548922,2.7235353,1.5424961
63,1.3107458,-0.847552,1.4498992,-1.4450068,2.9169333,-1.4204993,-0.94989437,-0.7297801,-2.1906028,-0.044522695,1.3026301,0.22839746,-1.9729382,0.44528648,-0.040114056,1.5366853,0.6076125,3.0258627,1.2386196,1.6437769
64,1.0874228,-0.25042012,0.16538233,-2.386235,2.8367102,-4.651105,-1.0128267,-1.0060638,-2.9364464,0.9834369,0.38900256,-0.08215934,-1.9325801,-0.072166875,0.5047168,1.5876391,-0.970046,1.1954548,3.5640156,1.3053994
65,0.36120895,-1.9765319,-1.2781794,-1.9376826,2.1853597,-2.4645875,-0.78351307,0.6875404,-1.5192766,0.15376234,1.6056038,-0.77536714,-1.9333998,2.2858913,0.99244386,1.3659338,0.6287385,0.07416115,4.0298805,1.2497159
66,0.76847017,-2.1443503,-2.1210127,-0.8876619,1.3481294,-2.9332068,0.823405,0.31448606,0.3279782,-0.26164535,-1.9832644,-0.023754826,-1.2448262,-0.08383134,-2.0122488,1.5132277,-0.11729373,-0.61701477,3.5505683,1.6797755
67,0.6901555,-0.43540838,-0.7635502,-1.1271914,2.9146101,-1.044646,1.6131485,-0.8109369,0.9276606,2.06022,-0.6491592,1.8131554,-0.10818291,0.9815536,-0.7641203,-0.16452658,-1.2857842,-1.1505815,2.594934,0.07334979
68,-0.3896674,0.08579636,-0.52762586,-1.7810106,3.3892496,-2.1268208,-0.84703183,1.2343725,-1.6417444,1.8380935,0.46496677,3.290656,-1.2172172,0.85369384,-0.7873929,1.0485694,-0.24683426,1.920815,5.2158027,1.3523074
69,-0.2778372,0.024524594,-0.06935354,-0.4788782,1.4739405,-2.7889576,0.37723398,1.5163245,-1.4728321,1.4778901,0.5934934,0.9198255,-1.3108612,1.5173556,-0.5162375,1.3762476,0.543715,1.6703756,5.5852146,1.5505803
70,1.1418294,-2.3838744,1.1208029,-1.0465746,0.9225851,-2.4514499,0.7436108,0.5138359,-0.81115705,0.69552344,1.4461873,0.23345943,-2.655652,1.2812843,-0.63548744,2.6192486,-0.27138984,1.2599626,3.2215924,0.4610827
71,1.1835322,-1.735817,-0.2210195,-1.4043437,2.0515316,-3.198144,-0.24400464,1.2628481,1.0080643,0.7956894,-1.0682205,2.6970644,-1.1617699,1.6788689,-2.4119208,1.6959654,-0.74613416,-0.14007403,4.5608864,1.0885209
72,0.2346372,-3.5480144,0.6069505,-1.0844938,0.90870297,-4.1356993,0.5260481,-0.44443095,0.8476154,-1.5999244,-1.4388604,1.4160157,-0.74950016,-0.2342223,-3.547936,0.20931968,-4.4765034,1.5738227,3.599516,1.9427922
73,0.27557242,-2.9834495,0.90276206,-1.6385101,1.2340364,-4.9547877,1.4627242,0.1547767,-0.71191335,-2.813513,-0.8211443,1.1546826,-0.6905518,0.120293364,-1.4270461,1.6302639,-3.4629762,2.8076932,5.602615,-0.025413826
74,-1.598592,-3.0925286,0.08900097,-1.6040369,-0.20167658,-3.9681284,-0.3384743,-0.7018243,-0.40975547,-2.9969523,0.058258817,-1.298227,-2.2148845,0.32406464,-1.9703304,0.30973765,0.8098444,0.8858866,5.5227346,-0.55444413
75,-1.5225124,-2.249783,0.58912444,-2.831359,-3.096079,-4.1465564,-1.6992959,0.008322289,-0.080971986,-2.8216507,-0.4036222,-1.4041686,-2.4026678,-1.7629045,0.55580926,1.9528332,0.38416803,0.20449087,3.8607416,0.29886293
76,-3.537193,-2.0419662,0.06714647,-2.2360942,-5.9183807,-2.4662962,0.33521578,0.88416886,0.33464766,-3.587565,0.54550225,-2.606692,0.6960673,-1.1529135,-1.2209022,-0.40168756,0.06906398,-0.2955585,2.3308654,1.3161274
77,-2.6214347,-1.5539163,0.96295357,-1.1705295,-5.942721,1.072647,0.081721395,1.1759098,-1.2436911,-2.6001277,-0.49269652,-4.159643,-0.8546205,-1.0243188,-1.4809321,1.6043406,-1.4300425,1.802359,1.4703549,0.5841235
78,-2.512951,-1.3507866,1.0937506,0.11298929,-6.0044284,4.0551467,0.20363536,-0.07874912,-2.5399375,-2.7071662,1.0715497,-7.407315,0.9012276,-0.68580824,-0.975743,0.221897,-0.35380682,2.8981547,-0.45887178,0.42169464
79,-2.1987233,1.9980271,2.8489656,0.61967814,-3.8925226,6.453228,1.2239116,-0.18373258,-4.004016,-2.6109602,1.0022992,-7.013014,3.2807562,-1.4251635,-2.5917022,-0.9657896,-0.30260774,0.9247557,-1.5809991,-0.7153542
80,-1.9441924,4.848776,0.28999487,2.2530696,-2.5564687,6.3264995,-0.728381,1.258574,-3.278749,-1.5862329,2.4572048,-3.6941004,3.486828,-1.478824,-0.13336976,-2.3281026,1.9299765,0.02494181,-2.7688487,0.07189518
81,-0.7726686,4.0722423,0.43685105,2.1890125,-2.4782069,5.9792485,0.6302107,0.70835483,-4.3657603,1.3052844,-0.18282206,-1.2180392,6.0502243,-1.1747788,0.4019535,-4.1372337,1.6630446,-1.3590884,-6.247377,-1.5314751
82,-2.1823997,2.6637573,1.4965171,2.0440736,-2.456827,5.550947,0.42108575,1.239311,-3.7907808,0.68032694,1.4203453,-2.482959,1.317617,-1.6348484,-0.118326336,-1.0605532,0.84719497,-2.6860776,-7.5860577,-2.197344
83,-4.08704,2.8670757,2.2287424,2.7055902,-1.3783572,4.9922633,1.7043204,1.5847466,-4.5025353,1.4844819,-1.8746936,-3.98025,2.5037735,-0.73070747,0.21923509,-2.7523148,0.15383177,-2.9842196,-9.087669,-0.32210916
84,-3.9715688,2.903971,2.7367709,1.3744941,0.34749198,4.2047567,2.7417755,-1.6512887,-4.6024437,1.4456791,0.1944915,-4.3135943,1.4886334,-3.835318,0.4222667,-0.87029135,-0.5156898,-1.8995266,-7.4033127,0.34000716
85,-2.9775503,1.4660809,-0.501379,1.1469208,-0.32438794,3.2892382,-1.1659678,-0.67976063,-5.3017974,0.89041513,0.24943763,-3.9227533,0.59500134,-1.4987403,1.2780031,0.4719316,0.681349,-0.48297507,-6.853769,-1.1815382
86,-1.2121553,-0.34123388,-0.69122404,2.0891876,-1.1718655,4.2763476,-1.5147405,-0.13199762,-5.1238337,-0.36735618,-1.154169,-5.224441,1.6565737,-1.3789526,1.0125574,-0.102659516,-1.230721,-3.1520092,-8.566523,0.9413414
87,-0.3637218,1.8140289,1.138068,1.2829695,-1.8738089,5.3537254,-0.5106057,1.7179327,-4.269314,-1.173987,1.4264872,-5.017887,0.75356287,-1.2386222,-0.7055524,0.30606583,1.9923545,-2.071707,-11.774231,0.55647993
88,-0.16314203,2.5855265,0.1623654,0.88408715,-2.1450937,3.8925815,-0.5425969,0.35738268,-6.590623,-1.0582383,0.76971275,-4.2540584,1.0765241,-1.4119533,-1.0357583,0.7546237,1.2175059,-2.0029948,-11.537513,0.034667626
89,-2.244287,0.74164057,1.2126014,-0.33154148,-2.2301455,4.1663914,1.1462864,-0.106251195,-7.5046296,-1.0925912,2.1033127,-2.8281953,0.45436117,-2.415184,-2.0104527,0.40336826,1.098593,-0.85024923,-9.8355255,0.9705185
90,-2.1988065,0.47278512,-1.4602615,0.9384494,-2.1959395,2.5327313,0.34702107,1.0704938,-8.912515,-0.9447422,-0.75004655,-4.3155446,1.10392,-1.9409595,-1.5510384,1.0598902,2.7851923,-3.00603,-9.708924,0.5143516
91,-2.546499,0.6468969,-1.8188789,1.6335995,-3.2598143,1.3098781,-0.45007393,0.56549054,-9.388474,-2.69834,0.13144346,-4.3811474,0.38255686,-3.9993598,0.3605841,0.5824634,1.469755,-1.9445891,-7.063193,-1.3668749
92,-2.0818398,0.89514416,0.34814215,1.1268833,-3.9735205,4.0261297,-0.9557932,0.09258959,-10.099287,-1.8020611,0.34777063,-6.333456,-0.3996627,-4.0504417,-0.3750962,1.2743334,-0.19820601,-0.59185547,-7.2300086,-2.640519
93,-1.5180117,-0.44575745,0.57535976,0.98245686,-3.9267085,4.18122,-0.91406053,2.1963127,-8.21172,-3.2498705,0.27141547,-7.6255994,0.28092957,-1.7876235,-0.65531117,-0.37500674,2.1647089,-2.4773364,-5.903635,-0.654776
94,-0.38170388,0.9310081,0.12851034,1.0487584,-3.1254487,5.6206136,-1.9181463,1.6338632,-6.5932884,-2.4671977,0.44600052,-4.8895493,2.6784089,-0.024288543,-0.7654269,-0.42010555,3.5637808,-2.033608,-7.7325225,0.90308905
95,-0.51696056,1.5826592,0.49239555,1.1870664,-3.7629128,6.653593,-1.69047,0.725085,-6.6664658,-1.5993758,0.3237708,-6.083987,2.0088167,-0.7982696,-2.3447394,-1.33651,1.4519484,-0.19129355,-12.100427,0.5739211
96,-0.67720735,3.5612254,1.585264,2.94336,-4.091316,6.280788,-1.8171653,1.7051175,-7.279737,-0.62245804,-0.52418095,-4.078806,1.6988962,1.7467555,-2.2541437,-0.6019694,1.2689089,1.6398015,-11.448927,1.6221212
97,-0.28109825,2.327559,1.2550814,2.9392197,-4.7957377,5.8170915,-1.4945397,1.9527808,-7.9945745,0.27602103,-1.2693893,-2.3023114,0.11107004,2.614629,-0.5458314,-2.2070923,2.4453254,1.2133209,-12.914487,1.4885603
98,0.43670854,2.4472973,0.7323747,2.9420507,-3.7109008,4.8010077,-1.5741538,0.84989274,-9.308111,0.4071573,-0.6082298,-3.8005023,2.4951541,1.599852,-1.1597804,-0.91439635,0.12717514,0.86328614,-13.146039,1.0667111
99,0.658772,2.2002761,-0.22646032,3.6401155,-4.148445,5.070098,1.2491771,0.15887164,-10.170391,1.6184185,-0.21082385,-3.8045156,4.343254,0.47844177,-1.0255778,-1.5099353,-1.9887333,-0.55185336,-11.594437,-0.2067966
100,1.4737202,3.2562637,-0.93787503,0.6832875,-1.3854166,2.691045,1.724373,-0.9236211,-9.19713,1.5066192,-1.6205442,-2.7366054,2.4785016,0.62359977,0.59975326,-2.2246664,-2.0003774,1.2291682,-8.950138,-0.43208092
101,0.60679424,1.8781108,0.18000457,0.8044403,-1.7425852,3.1101267,-0.8198026,-0.34549627,-7.829416,1.886279,-0.7133505,-3.6081266,2.6130745,0.64886653,0.22043192,-1.528159,0.11234068,-1.238346,-7.5295296,-0.4989054
102,1.208796,-0.102603815,0.7035462,0.846757,-0.16788477,1.1752086,-0.10530036,1.9158396,-7.103755,2.256572,-0.8141151,-3.6336389,3.1014853,0.83545566,-1.4589475,-1.1936173,1.3487868,0.38959986,-6.769257,-0.73903054
103,1.322487,0.62787527,1.3984696,0.6343231,-0.010895791,1.5235932,0.026611086,0.3922119,-4.9736037,3.1547477,0.47099072,-0.30482697,0.5904905,0.7514336,-1.1493,0.1090186,1.961871,-0.12879136,-7.115419,-1.4411073
104,2.1048608,-0.16530779,0.7621625,1.1661375,0.5481153,1.4414294,-0.18230392,0.23398677,-5.382384,2.7437785,-1.9079186,-0.8314683,2.7678223,0.6577069,-0.60420924,-1.3901287,-0.32940817,0.22946137,-6.4554358,-2.074128
105,0.67953146,0.4065999,1.614295,1.8178794,0.4584428,0.78170675,-1.1128027,-1.0409999,-7.665664,4.118549,0.85492545,-1.3293828,2.370484,-2.0321803,-1.2148683,-1.4236897,0.93726695,-2.0154617,-7.442427,-1.3522251
106,1.5298619,0.7468319,1.5137503,2.021337,0.903003,-1.5093415,-0.059928317,0.17073514,-7.5312867,2.1753533,0.18368125,0.14054824,1.1761392,-1.5636923,-0.73413783,-1.021379,0.43871075,-1.2845156,-5.073017,-1.3058887
107,0.8707395,1.2672246,1.1481007,1.1136357,1.8201362,-1.5764264,-0.38044408,0.5249213,-6.9221864,2.869232,-0.22330059,-1.6985987,1.425927,-1.2577499,0.21309538,-2.3403323,0.279779,-3.042171,-4.674384,-0.37480855
