,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
10,-0.38460973,0.3877095,1.8044595,0.14270261,1.0039942,-0.71622044,-0.03968423,0.6289685,0.855035,-0.55138093,-0.61854184,-0.8966582,0.49696502,-0.14479671,-0.22822589,3.0090086,-0.36048794,3.13145,1.0219179,0.30055434,-1.8300006,0.8274626,2.530051,0.39700624,-1.6609449,-0.8788267,-0.19118318,-1.869881,-5.1172404,-1.5756716,-1.2931364,-1.6505638,0.49755454,-0.37567177,-0.44691935,0.9202721,-2.248604,1.2780573,1.6463155,0.053127788,-0.37780887,-1.8611442,-0.71555054,0.3078559,1.7687765,-0.5745219,4.6639066,-1.8824574,1.8213516,1.0733236
11,-0.31007493,-0.77338314,0.84141856,-0.5699327,0.8931529,1.2338346,-0.07876846,0.46521857,1.4942015,1.4853647,-0.7658564,-0.24563023,-0.39858174,-1.9688115,0.14155072,3.4502618,-0.9597573,1.9790828,-0.024812212,-0.018702725,-2.5309606,-0.44043085,2.6118076,1.7656676,-1.2355076,-1.1374968,-0.29886156,-1.1912338,-7.3821435,-0.80422246,-0.66334176,0.72822165,-1.3492281,-0.971132,-0.8307942,0.4414501,-1.6485177,0.86788243,1.076038,0.36582345,2.7673614,0.9493687,0.28627574,-0.6147059,1.8535602,0.5549962,2.461733,-3.2346601,3.2052522,1.6797506
12,-0.7797222,0.73248726,0.17485967,-0.10299541,0.896218,-0.81691074,-0.06582619,0.731246,1.2160624,1.7317462,-1.2234622,1.877693,-0.2909824,0.69701046,-0.030302733,3.993853,-0.26143676,1.7002513,-2.1633909,-0.8813958,-1.2384143,-1.8030819,0.28750518,1.5258546,0.16291255,-1.725747,0.18725377,0.4644069,-5.814165,-2.2241068,0.14614412,1.4327945,0.7021083,-1.9597552,-0.68191266,0.7906606,-2.24037,2.4242835,0.27867857,-0.46701896,0.8120985,1.963763,2.020006,-0.717924,2.248836,-1.2392192,3.2792566,-4.129858,2.2614186,2.8332791
13,-0.8503792,0.95122313,0.57667786,0.58972174,-2.2945473,-0.016627723,-0.16604148,0.7128635,1.8827076,1.0903125,0.9431475,0.40147507,1.5973464,-0.608658,-0.7975215,2.0765352,-0.4926648,1.5992811,-0.16026445,-0.13871834,-0.27228877,0.62408185,1.2893088,1.0438378,-0.27099636,-1.5108125,0.14251798,-0.099255085,-4.365945,-0.6970599,1.0925589,0.064223655,1.2315071,-2.3934681,-1.1410476,0.7124324,-2.1903565,1.6525369,0.35502777,0.5609539,0.3279664,-0.74627066,-0.1830451,-0.59962416,2.7461107,-0.5347546,1.1422219,-2.579818,0.27171412,2.794532
14,1.1521161,-0.73358333,1.1310434,0.19352451,0.3816018,-1.4871883,-0.92902577,0.6473798,0.9990764,0.1318739,2.6535196,2.383692,-1.5269308,-1.7026656,-2.3883066,2.4876657,-0.532035,2.6151187,-0.925622,0.8711203,0.88156134,1.1684989,1.3012114,0.543264,-0.5219391,-0.5282877,1.8845875,0.13085225,-4.1605115,-1.077657,-0.41158596,-0.40791407,1.5709264,-2.653987,0.2039715,0.44823456,-0.52785367,1.8680393,-0.9523893,-0.022257853,-1.457297,0.14226589,1.8167,0.31207874,1.179803,0.046679683,0.16804469,-1.6840456,-1.866987,4.4952064
15,0.5332543,0.021691449,-2.3439302,1.4772303,-1.1583407,-1.3643396,-0.12406647,0.24759848,2.0170727,0.89588463,1.0035579,1.8927772,-0.6555182,-1.7240307,-1.5271467,2.2560964,-0.2777409,1.934702,-0.44003442,2.2423844,-0.34840897,2.73652,-1.2320132,1.039376,1.0489732,0.30761698,-1.1341925,0.04466441,-2.983467,-0.5409872,0.66902566,-0.0072385855,-1.0427822,-1.4599826,0.90028715,-0.64149046,-0.75830835,1.3731675,-3.3684864,-0.6477629,0.08917511,1.9623479,-0.32723302,-0.41092315,-1.5133448,0.62438655,-0.09808554,-0.15599874,-0.046468616,3.48898
16,0.71964365,0.29293922,-0.5587995,-0.9231358,-1.2299837,-0.03986934,0.57130384,0.4040131,1.0564531,0.6789424,1.367724,-0.12458513,-1.8984109,0.38067624,-1.6432273,2.1572924,-1.6182121,2.902914,1.17202,1.7661749,0.37045267,1.2866461,-0.81928366,2.0568361,0.08568251,-0.45878357,-0.78545386,-1.2371535,-1.2688739,-0.85672647,-0.86772287,0.5483769,-1.0614771,-2.8267705,-1.4118701,-0.39706108,-1.9633019,0.7358246,-2.1806183,2.0020013,1.5301111,-0.9653468,0.7162734,2.7487342,0.26786283,0.38266924,-0.75694793,-1.6268998,0.68544716,3.4418347
17,-1.0899129,1.5869188,-0.2268948,-0.5299723,-1.9564451,-0.48826522,-0.8872241,1.329106,2.638699,1.2068107,2.225822,-0.8725776,-0.39068338,0.46285427,-0.22739232,0.3494405,-0.6239809,3.8537757,0.9745948,0.4281343,0.14083865,0.54988086,3.3145146,1.508473,-0.16264172,-1.8158327,-0.7900601,-2.5783186,-3.2725604,-0.5143151,0.93648225,0.27325776,-1.0544546,-2.9426653,0.022069642,-0.07640226,-2.3040955,1.8666728,-1.5318398,0.5467816,1.3334806,-0.32069728,0.43818206,1.7300966,-1.0342072,0.32197535,0.7197319,0.42597952,-0.65946895,3.9199586
18,-0.31545135,0.17812888,0.2840666,-0.34664398,-2.6094127,0.29755756,0.070743516,-0.9404299,3.0391996,1.7967572,4.6007223,-0.079611935,-1.1092571,0.65332884,-0.7098024,0.35458767,0.50545865,3.3363862,1.4033862,2.079988,1.1989496,0.5231679,2.1215687,3.2285352,0.41014442,-1.9905795,-2.357721,-2.9571214,-3.1237,0.4414673,-0.22644967,1.6318644,0.037975833,-3.4258037,-0.37686333,2.1257405,-1.0693532,0.82329863,-0.35855305,2.2784054,2.816593,-1.9171374,1.6484562,0.3278977,-1.451316,-1.1463343,1.3718703,0.27418262,0.48974434,2.543109
19,0.24266812,0.4658534,-1.1542093,1.5152913,-2.7505193,1.3235027,-1.1278617,-0.04673305,4.3883348,2.441467,2.7037983,0.90371436,-0.48966378,0.9957919,-0.100461505,-0.8072592,0.39114293,1.6924155,0.8129567,-1.2827114,2.4156394,0.46740866,1.8927218,3.4097416,0.9014293,0.030980034,-1.6971908,-2.2220836,-2.3357208,0.35390672,-0.59910357,-0.21168749,-0.28587413,-2.7019346,1.0549204,2.3458912,-1.5440215,0.10611619,-0.2345677,1.5143536,1.3092482,-2.315111,-0.3576027,0.09029998,0.44750398,-1.9450616,1.0432299,-1.6929199,-1.3756226,1.2162535
20,0.012711164,1.4305823,-0.67321956,0.93963224,-4.9611497,-0.5294064,1.0620368,3.064795,2.9294524,2.6945739,0.41331312,0.2568112,1.8550721,1.1399844,-0.58584636,-0.8973224,-0.4620365,2.3677478,-0.036549903,-2.1080706,0.68529814,-1.2209859,0.3526239,3.6029255,0.9290531,0.6774864,-0.14760558,0.47087705,-0.46016487,2.3186944,0.95268875,-0.9304285,0.53732795,-0.5631679,1.5398817,2.0978389,-0.76213205,0.8527651,-1.4619812,1.1714308,0.5887414,0.6875712,0.4009602,0.20218627,1.074153,0.09242827,-1.0533266,-0.2531047,-1.0963606,1.6592261
21,1.1969734,1.5528607,-0.30640152,-1.1187418,-4.7339606,0.8322877,0.78525007,0.2221636,3.291536,1.9574231,2.7366915,-1.3824712,-0.14446464,-0.012103463,0.07097309,-0.28060904,0.30749008,2.012032,-0.87051755,-0.14411162,0.17027141,-1.115658,-0.07672398,3.9617817,0.36694574,-1.962362,-1.0753917,0.20967157,0.5098939,0.54547435,2.0233335,1.7531745,0.6477262,0.058812164,-0.46992055,1.8200468,-0.80313766,2.5055838,0.03102035,-0.30069408,1.0616927,-2.200788,0.94723696,1.1769836,0.6640408,1.4410117,-0.49960536,0.05175523,-0.55698097,0.24179971
22,-0.18769996,0.8209556,0.6695958,-0.8286972,-5.1889343,1.7401366,0.4842219,-0.008728537,2.4038217,2.5796378,3.1381543,-0.69226414,0.584567,0.5268925,-0.74275327,-0.80023956,1.4546078,2.860233,0.77023786,-1.7573781,0.7054095,-2.2135084,1.1589223,2.4127893,3.0497782,-1.4100405,-1.7687088,-0.11229359,-1.2286661,0.7367449,1.6531177,0.31303093,-0.1786532,0.46439752,1.7896147,2.1132703,-1.0680444,1.3153185,-0.022413373,1.4481691,3.3533227,-1.3965154,1.5938599,-2.0629697,-0.50148994,-1.1207592,-2.6137056,-0.5288631,0.43676618,1.4753457
23,-0.38365683,-1.1140019,-0.35064137,0.5751626,-3.624946,0.8569987,-0.2605869,0.022932744,1.8363321,1.2211922,2.9772685,-0.6103636,1.2882749,1.4571829,-1.3384522,-3.6549697,0.2669828,1.6601536,1.3557907,-0.72715145,1.2002118,-2.2841868,0.5917175,1.4717159,0.18916562,-2.2887452,-0.9756537,-1.1242678,0.057968974,2.6709301,2.0636475,2.4569445,-1.2787821,1.4175922,0.64743793,1.1422524,-1.8926558,1.9623163,-1.3071625,0.28365535,1.6884966,-1.4235829,0.32548603,-0.12943211,-1.8221991,-0.2627641,0.68287146,1.0693884,-0.9185959,-2.3233755
24,0.18071629,-1.4985579,0.14359178,-0.6535313,-2.4081202,-0.36886176,0.16630143,-0.44884005,0.31438705,0.54289037,4.451076,2.3055892,0.02960117,0.18380159,-0.9373962,-0.8644254,-0.7302669,1.3614099,0.20257609,-2.5637982,1.2193289,-1.9175639,0.8698324,0.59549725,-0.5654471,-2.3853774,-2.0417314,-0.7160565,-1.2526383,1.0438986,0.7727118,-0.5467414,0.74481535,0.8662592,-0.72681624,0.47058526,-0.87660676,0.36982566,0.7732706,1.1536422,1.1468349,-3.9617429,2.4431727,1.1321309,-1.190129,-0.74373466,0.37681457,2.460127,0.22508304,-0.08405083
25,-0.03348766,0.85126925,0.48590675,0.91253763,-2.2747355,-0.580674,-0.050613895,-1.2218412,0.5000051,2.0203407,3.7186043,1.2700489,0.48709658,1.5032139,1.0371212,-1.9711565,-0.9205193,0.10986277,1.8441426,0.41761053,-1.1633916,0.16646335,0.723047,1.384585,-1.5867223,0.016781624,-0.13577676,-0.6559293,-0.41933233,1.0317061,0.9397371,-0.6776867,-2.1375074,-1.1898873,-0.8272025,1.0810492,-0.6546357,0.009405525,-0.6398346,-0.9292694,-0.75058013,-3.297022,-0.10750536,0.26940277,-1.6585476,0.33946037,-0.12740372,0.3708255,-0.3274949,2.1565976
26,0.5267063,0.5604463,0.32156125,-0.46594647,-2.1071115,0.050602,-1.1127236,-1.3539326,-0.64423287,1.5205158,2.2247992,-0.064568974,0.22333197,0.7603393,-0.60360926,0.40474474,-0.14660712,0.10871085,1.3212962,-0.20666681,-0.061194703,0.09542896,-0.8016628,1.7161908,-2.483901,-0.304808,-1.1487975,0.9747864,-0.7894596,0.25690174,1.6192224,-1.1925706,-0.6221704,-2.8987281,-0.54277945,0.6162278,-2.4489605,0.07800567,0.37194073,-1.3654611,-0.09281723,-0.56308377,-0.5836197,-0.19946206,-2.0459096,0.49441338,1.7044314,-1.2244326,-1.2738831,4.281842
27,0.8418088,-0.112297475,0.8873131,-0.25564867,-0.90082836,-0.16350746,-0.40173098,-0.058788534,-3.298121,1.2813364,1.0458965,-0.38060465,2.0123258,-0.49340025,1.8411624,1.8185651,-0.7153167,-0.30848724,0.17698961,-0.5857264,-1.6422331,-1.1100718,0.898572,-0.78120255,0.47602168,0.7793944,0.2952029,1.1941005,-2.4108777,-2.1876936,-0.17780882,1.4409128,-0.33588913,-2.7467303,0.39365554,-0.16578752,0.79159486,-0.6335494,1.4062091,-2.154066,0.6538473,1.3160901,1.7262253,1.1695871,-0.86846036,-0.9113451,2.4276185,1.9073877,-0.30484155,2.3142936
28,-0.8063557,0.2774862,-0.10397418,-0.9253048,-0.41504675,-1.7754765,-0.07890887,0.7082526,-1.7253413,1.6617413,0.8900256,-1.9147464,1.8782153,0.032534894,2.5072377,0.3941594,-1.0869516,-1.3986554,2.631427,1.6171283,-1.2287796,-0.68847245,-0.44482905,0.15850271,0.4985619,0.3723527,1.3467263,1.3410473,-3.8987927,-2.1118963,-0.6365235,2.351207,-0.119832635,-2.1986265,-1.9139175,1.1581461,1.9886105,0.8297836,1.8183892,-3.486142,-0.53035736,-0.20243676,2.0325568,0.94402796,-2.6310596,-1.660129,1.6908197,0.33384025,-0.3786025,1.1619647
29,1.8970553,1.7497717,-1.03611,-0.9197541,-0.48869923,-0.18201242,-2.4259536,-0.2739082,-0.9468528,0.34526566,0.7507041,-1.4492031,1.6910157,-0.19858311,1.7804676,-1.9605688,-1.3385048,-3.749776,3.3257895,1.7278649,-1.1543437,-2.263143,-0.21205106,-1.1751394,-0.38377962,-0.689091,1.4494362,-1.475275,-3.8256333,-0.23786683,-1.3983227,2.4707277,-0.31742358,-3.9119105,-1.0842539,0.37366277,0.95847464,0.46462476,1.0225924,-3.9549785,-0.30112728,0.42395326,3.3715224,-1.5615883,-3.1898944,0.26136386,0.98643273,-0.8268196,0.41678044,0.875208
30,-0.45433038,0.32250324,-0.5540252,0.6209643,-1.4990467,-0.75299144,-0.3511044,1.1421963,-2.4721549,1.7928517,0.5853235,-0.8303684,1.8871657,0.24327068,-0.5226138,-2.1774862,0.32700467,-1.434437,1.4983424,1.7095788,-0.5926201,-0.7847784,-0.090173684,-2.015611,-1.2799531,-1.1201475,-0.64201224,-0.21910128,-0.57281154,0.8366026,-0.8964213,2.0937526,-1.1987916,-2.7398195,-0.55678016,0.6684295,1.467728,0.15532708,-0.30087978,-3.8563008,-0.54763174,1.0565314,2.2687178,1.006352,-3.5810912,-0.49237543,-1.0624641,0.042041436,0.72009706,-0.5705898
31,0.17475738,-0.36804873,1.5554857,0.35342902,-1.5477505,-1.1326731,-0.21421282,1.7028879,-0.67796445,-0.16029844,1.4061605,-0.39735043,-0.6637628,-0.22499108,0.2584395,-1.3809173,0.7876015,-0.018277144,0.7456855,2.173597,0.17740627,-0.4327321,0.951937,-2.7228422,-1.0810332,-0.42757276,-0.57875866,-1.5404257,0.24991353,-0.41312844,-1.3692212,-0.031959236,-0.522183,-1.5096406,-2.0554724,1.5751624,0.36185554,1.4178189,-2.189634,-0.5608128,0.5674525,-0.39207765,1.4486924,-0.36834085,-1.6254551,-1.519378,1.0628115,3.252047,-3.3047996,-1.2572372
32,-1.0527878,1.0898744,-0.48911917,-0.5981651,-0.4662809,-0.16195175,0.6981717,1.6172516,-0.26944587,-0.5411275,-0.3044558,-1.4958274,-0.9171446,-0.5597741,1.2483991,-0.5313015,1.6682109,-0.8015432,0.6296171,0.76956105,-0.25531232,-2.17541,0.76037776,-0.5099454,1.0077033,1.1849684,-0.0005877192,-1.3069102,1.1231524,-1.3564591,1.0738851,-0.23638634,-1.0432161,-0.7828312,0.56431526,1.6592485,0.50149894,0.9714561,-1.1364793,-0.8739009,-0.23733439,-0.84515244,-0.070881255,-1.0284212,0.09212207,1.6215708,1.0733402,1.0563385,-1.4839305,-0.9786496
33,0.3659788,-2.5030842,-0.2508187,0.67106587,-0.75801665,-0.4982356,-1.2882549,2.499137,-2.0550861,-1.5349761,1.0627173,0.54614365,-0.8509105,0.32008484,-0.76345783,-1.026564,2.2364285,-3.3722115,0.966996,0.55752045,2.0279129,-1.2682664,0.022141274,-0.535028,1.3081135,1.4781362,-0.23344481,-0.70120454,1.5687919,1.2573234,2.091801,-1.0714432,0.34288704,-0.9143743,0.7821162,3.192153,0.85715204,-1.7790937,0.2789514,0.6523964,1.0419785,-0.52880543,-0.5456501,-0.13397506,0.016745262,-0.94571334,-0.29999748,0.6266701,2.090318,-1.2261935
34,-0.082437396,-1.1533474,0.56810874,-0.5833651,-0.35819837,-0.39385134,-0.8271776,0.51464576,-2.794476,0.015963184,4.003504,1.2636269,0.43496507,0.6711983,1.2704074,0.6952638,2.3052304,-2.3873367,1.6055646,0.2656903,1.5513597,-1.777343,0.14510663,1.5131519,1.1489346,1.7905971,0.83812094,-0.33233666,2.133685,-1.0764515,1.3757945,0.037696358,1.540472,-1.3145778,-1.0792313,2.3133051,1.1463331,-1.351174,1.594754,0.028696574,0.25452873,0.21453847,2.2261324,0.75311744,0.2369884,-0.8086348,-0.64278406,2.6725914,-0.29417807,-0.7833558
35,-1.0803578,1.161761,-0.5749194,0.6309142,0.8206806,-1.9544426,-0.833522,-0.46129903,-0.72197986,-2.383163,2.4268425,1.7419857,1.2082708,1.0590338,1.718556,-0.63396156,0.970064,-1.392598,2.7062771,0.50193685,0.31914088,-0.79735523,0.16612238,2.5665603,0.19013974,-0.11566406,0.9179304,0.67937595,-0.16704449,0.06195081,0.042979266,-0.6158555,1.4153492,0.97495556,0.5398632,1.4467287,0.9049135,-0.77650845,0.54750144,0.50684625,0.74110883,-1.402135,3.13771,1.2512264,-1.6020939,0.80244684,-1.7862048,0.86058784,1.0392821,0.9080257
36,0.6222161,0.6960874,2.1666236,-0.58329934,0.49137887,-1.6535267,-1.7833446,-3.0345879,0.092909895,-3.6800835,1.5547222,0.26923582,-0.8388107,2.2031314,1.1117076,-0.43377176,0.4181785,-0.27114952,1.9372967,3.1587439,2.485152,0.08449272,1.1612694,1.3309007,1.3843621,-0.70575386,1.9269835,-0.16339026,-0.1685198,-0.9003914,-0.98070276,1.3392717,-1.305269,1.7947613,-0.33389172,0.75571674,1.2348654,0.36966246,0.53409576,0.78336656,1.1631192,-1.8688059,1.9393976,0.0115259,-0.28586084,1.7366745,-1.9289408,-1.2677512,-0.78427255,2.476517
37,1.3894414,-1.2719873,0.3296463,-0.6150515,1.4327588,-1.9908031,-1.1375883,-0.020789333,-0.31196094,-4.521671,-1.2518256,-0.42558268,0.07389924,0.13973972,-1.2480388,-1.8028358,0.4030318,0.46474165,1.2987113,3.3423243,1.1788949,1.6587698,-1.6851066,2.8311653,0.40024152,-1.2171063,1.1424643,-0.43276092,-1.5744238,-0.6776683,1.1509346,-1.2853638,-0.99670786,0.8517126,-0.7592295,-0.052073393,-0.5199737,2.0940936,1.5976439,1.3981357,1.4705888,-0.58334064,1.272965,-1.6533322,-0.9923125,0.82368696,-0.5823863,-1.4247953,0.54489547,3.2259905
38,0.67479944,-0.60905397,1.6444026,-1.7175752,2.532449,-1.6727074,-1.4969039,0.49115452,-2.2027175,-3.6973002,-1.9116364,-0.08092022,-1.0169598,-0.03545681,0.007986432,-2.6725228,-0.10067976,0.069875784,-1.3751836,-0.19126634,1.6347423,0.21342824,-1.0948057,2.9041839,1.6945376,-0.0059470753,0.6519388,0.026042897,-1.756056,0.47549832,2.3823044,-0.39330128,-0.74391776,-0.64335597,0.18377316,-0.47292903,-0.8061162,3.1479006,0.86827517,-0.25470892,1.6566559,0.14737722,0.40455228,0.26269287,0.50139284,-0.59145856,0.5714838,-2.1114576,0.36086065,3.4847171
39,-1.7656319,0.014169219,-1.9922336,0.015048826,1.0327059,0.5058277,-0.08734602,0.8322378,-1.7567015,-3.481237,-2.6322222,0.14609338,-1.11002,1.1499811,-0.13226707,-3.1768498,0.6164179,-0.28719005,-1.215725,1.9637309,1.2298291,-1.1873862,-0.41718766,3.3471842,0.1276465,1.1935306,0.92042726,-0.07654078,-1.4237273,2.1672764,2.2722626,-0.740285,-0.8377214,-1.242921,0.37124428,0.694142,-1.4366796,2.7479818,-0.055203214,-0.118166715,2.2224352,0.6234327,0.9611837,-0.36556187,0.85228044,1.8187832,-0.48437977,-2.6620414,-1.4468415,2.4757652
40,0.41368166,-0.13011031,-1.6970203,-1.2711672,-0.606866,-0.36129978,-0.48315582,1.381173,-1.1395618,-2.3357723,-1.9375186,0.7217679,0.7693317,0.027705668,-0.21877025,-0.34061083,1.6965027,1.1446007,-2.7990806,1.6070464,1.1164632,-0.58509177,1.6693987,3.5315683,0.49956414,-0.102671504,-1.8154554,-0.7716744,-2.2479978,0.13450088,0.02458437,0.7637338,-0.2185222,-1.4511302,-0.28625986,0.12911063,-0.023280004,3.5234296,-0.47702998,-0.11225212,0.5525201,1.6231494,1.5287746,1.4257468,0.57722527,0.6323488,-1.4647894,-3.4410188,0.47532007,0.9506533
41,0.11188671,0.026398567,-1.4678876,-1.048947,-1.3466011,-0.50743645,0.6159845,1.2550299,-0.24976505,-1.8369244,-0.89912,1.3182815,0.2517352,-1.1967049,-0.16144991,0.9804425,2.5165908,2.0435467,-2.6492567,-0.7054196,2.0122495,0.5511582,0.533854,1.869985,0.9673725,0.48304647,0.5883201,0.3295171,-0.73754144,0.40283412,-0.93766785,0.32552773,1.2325879,-2.4809191,-2.0964472,0.9142772,-0.5880925,3.3702514,-1.4872458,-1.8346121,0.11586177,1.4669344,2.5136085,2.0242596,0.1601559,1.1246555,-0.045424316,-0.64630276,-0.852085,0.7177092
