,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
10,1.8746417,1.5137615,1.3026595,0.5860394,0.64013946,-0.836365,-0.0065475125,0.009704766,0.07405468,1.0814135,-1.3352247,2.6100206,-0.7361787,3.6006577,0.55389076,-0.09273989,1.2525722,2.4370975,1.4158646,0.0024009855,-0.8715573,-1.2087177,-1.3209013,3.0543475,-1.4870404,-0.44707474,0.031848997,-1.5403863,-2.6316397,3.0691001,-0.04866059,-2.8945298,-2.9531,-1.6580116,0.103431776,-0.9447,0.56384975,5.2742357,3.1120994,0.42090845,0.13786894,-2.5321133,1.5792874,3.818761,-1.6740714,0.77210975,-3.7243302,0.34549034,0.41285753,-0.02957113
11,0.8866948,1.0094998,2.4011896,1.4341921,-0.7449922,0.8127155,-1.0091367,0.45838395,1.7133224,0.9020214,-1.8978394,3.7864516,-1.1387008,2.5084894,2.2850277,-0.35470334,1.5076808,1.4871135,2.4979463,0.16886082,-0.3971261,-1.9820312,-2.2983637,3.0158176,-1.6316036,0.09553764,1.3748236,-1.2155445,-1.8473054,1.5827945,0.5854765,-3.0480227,-1.1261632,-2.3036714,-1.5785681,-1.7188061,-0.53886884,2.5697124,1.7946742,0.53191453,-0.01762066,0.2714187,2.3300073,3.7731702,-2.7848294,-1.7288003,-3.1352084,2.3459105,-0.6891832,-1.53905
12,1.182399,1.1828054,0.10856654,-1.1441705,0.6847672,0.06747645,2.6115494,-0.257555,-0.19750826,2.6367857,-1.0949224,2.422378,-0.5578483,2.52499,1.6891333,0.4042568,1.8581178,0.9953427,0.84724224,-0.32228842,-0.08297664,-1.3980105,0.85006076,3.193974,-2.5910578,-0.46909532,-0.6944753,0.2087009,-2.230247,-0.53009874,-0.6433893,-2.0179904,-1.9933362,-0.95549417,-0.39978465,-1.2562191,-0.089957036,2.5254965,0.42307964,-0.3053484,1.0815772,2.8647494,2.0180433,4.185225,-3.9986846,0.28785375,-4.0710196,-0.047927555,-1.9049954,0.173508
13,-0.1478709,0.33186895,0.294207,0.42722085,1.1417857,-1.8704453,0.24886857,-0.21887991,-1.0188936,2.5714977,-0.5543273,0.8096392,0.05525967,3.6382754,0.16888446,-1.403416,2.3668618,0.90329665,1.3113278,-1.0864165,-1.8699024,-1.5007675,0.80948573,1.3844754,-1.6495891,-0.9611402,-0.89472675,-0.10635747,-1.7858964,-1.5806625,-0.10660186,-1.3096336,-1.431208,-3.1073189,0.63557816,-0.8842376,0.85267556,2.3109987,0.43949383,-0.7282506,-0.37277302,2.644006,1.7604029,3.6967978,-2.2892096,-0.31164673,-3.7321613,-1.4860483,-0.07207128,-0.9640235
14,-0.5942589,0.0075495103,0.3149291,-0.6141876,2.170326,0.30748686,-0.2786837,0.18105286,-0.76594806,3.1225755,0.1903389,0.1761905,0.1826815,2.175052,-0.27897972,0.5690751,0.65330833,0.9745324,1.9446617,-0.13665505,-3.1563704,0.301356,0.25203824,1.5726709,-2.1468563,-0.41109982,0.36498013,-2.2967863,-1.5644611,-1.8751078,0.40133762,-0.8140235,-1.7660558,-3.8060632,-0.3164008,0.2948824,0.0072661024,3.6142206,-1.8573318,-1.6898029,0.8322064,3.0771232,0.9106829,5.9868703,-1.0444233,-1.1669306,-2.5792406,1.6056147,-1.7894844,0.3350001
15,-0.217461,-0.36448544,0.5311293,-0.695493,-0.32489228,0.991429,-1.1540833,1.97123,0.74560547,3.4309323,0.38593563,-2.6695485,0.0808617,3.317842,0.26286843,-0.32525244,-0.09491024,-0.62222654,0.6094023,0.33214307,-2.8886206,1.0603644,0.14119796,1.4557921,0.53734756,1.679798,-0.4716953,-2.8600385,-0.9621557,-1.5669549,1.0746058,-0.008288343,-3.5653715,-0.87991196,0.1075481,0.6034324,0.3659665,3.0453808,-0.25856695,1.0167309,-1.7710148,2.4873075,1.2841282,5.761606,-1.0175303,-1.0729038,-3.149939,2.3617902,0.99573094,-0.7915792
16,1.3125496,0.012335146,0.07861862,1.0507303,0.35866833,0.9484627,0.8525132,2.038484,0.62475824,0.6164138,1.5903004,-1.182511,1.4289548,2.8351204,-0.3118822,0.5241902,0.08509775,-0.45730567,-0.5132359,-0.54735863,-1.326337,1.4583613,1.1445081,1.2782887,-1.5427603,-0.28430218,1.2304201,-2.063889,-1.3528414,-0.6878974,-0.012212839,-0.38952804,-3.7151845,-0.8443674,-0.14825717,1.5360304,1.3656224,1.8245081,-0.19139116,-0.002953471,-0.93693227,2.8815084,0.31227055,4.9500422,-2.545036,-0.060414877,-0.33742034,1.8561777,-0.40071836,-0.116591305
17,1.6685109,-1.6049894,-0.26553336,2.5513492,0.69113994,2.1294713,0.7157831,3.6777713,0.5480794,-0.21305467,0.6044867,-1.3693626,2.7692723,2.61479,-0.6364389,-0.779463,0.031847127,0.47096407,1.8850734,-0.97701466,-0.12611504,1.8347362,-0.93544483,1.3658859,-2.320191,1.0380123,-0.50604516,1.0514234,-1.5270138,-0.2693272,-0.52105165,-0.5446893,-1.4691924,-2.2234857,0.18661733,2.5537808,-1.6137494,2.6310046,2.057954,0.5139552,-0.59906983,2.6230187,-1.6943259,2.892373,-3.1070714,2.390303,-2.190523,1.5241636,1.3410127,1.2233981
18,-0.91687214,-2.8342485,-0.39642373,3.3403993,-1.5991871,3.7113254,-0.4149482,2.2707603,-0.33201736,-3.0479357,-0.9368227,-1.7860957,0.6923619,0.25789362,-0.31171486,0.9035462,1.3175117,-0.74899024,0.030983245,0.10015665,0.3122522,2.3388345,-0.039762873,0.79254913,-1.4913286,-1.2393914,-0.17697762,-0.47197872,0.042362798,-1.4100572,0.3231767,-0.8074754,1.3078314,-2.9233236,-0.53508013,1.0325127,-1.3437111,0.65426725,1.6621094,0.45701382,0.53643227,2.1914797,-0.9541737,2.1602557,-1.7577877,0.16670825,-1.0461307,0.17195173,-0.5921754,2.6036286
19,0.031030929,0.45521134,-0.85433394,1.5812037,0.37310788,3.34622,0.036707778,1.5713624,-1.6884058,-3.1477623,-1.2490227,-2.0307217,0.44160587,-0.64512247,-1.3272947,-0.6107166,1.0395577,1.7789282,0.3898321,-0.55423117,0.45896095,1.396155,0.5793677,1.1597506,0.8321486,0.8963788,-1.5848206,-3.1777909,0.45769247,-1.4271374,0.30928174,-1.7538282,-1.271843,-3.6690156,-1.2539567,0.4219244,-0.15010646,0.025306486,0.67266506,-1.1231089,-0.37952277,2.5236788,-2.423675,1.1452096,-1.5366921,0.37470427,-0.6557191,-1.6832148,-0.62238693,2.5037422
20,1.0981116,0.30160898,-0.26076102,2.8508534,0.95058936,3.6648076,1.0738976,1.85912,-0.2995465,-2.0971556,-2.047319,-0.8065261,-0.75270265,0.24225946,-1.5851327,0.34255978,0.410829,1.9935921,0.6884645,-0.9704269,-0.2100533,1.1008669,2.5299892,1.9878768,0.04973448,2.006397,0.033003476,-3.7884681,-0.013010176,-1.992724,1.1766162,-0.3748046,-2.9178615,-1.4448584,-2.62108,-2.6700556,0.5954908,-1.9986395,-1.2437038,0.64813614,0.85479164,3.8358927,-1.5405927,0.75424796,-0.76420397,0.33658442,1.816209,-0.6306778,-1.3478659,0.03628049
21,1.3365905,-3.0576138,0.13965163,2.9803576,-0.37174007,2.6461084,0.4732209,1.4777178,-0.66268295,-2.7706187,-1.1467787,-1.6031809,0.8020686,-2.232052,-0.37172827,0.23770632,0.76895493,-0.09028925,-0.24001025,0.6057795,-0.18849805,1.2683306,3.0356188,0.3711489,0.27739367,-0.601775,-0.35009483,-1.1813991,2.7479904,-0.32700393,-1.1866614,-0.46999443,-0.7320366,-1.1099497,-3.1573205,-0.9089598,1.2699819,-3.6859329,-3.283538,0.83446556,0.17657042,4.2756143,-1.9594674,0.18536729,-1.6864012,-1.095579,1.3019314,-0.5071721,-0.23206411,1.14922
22,0.17096204,-2.2919192,0.71335685,-0.3137214,-0.7667182,2.3073242,0.8219306,-0.08995936,-0.3917415,-2.4065747,0.09798235,-1.7321407,0.8414978,-2.3032591,1.4296525,-0.19114679,1.7122468,1.2673745,-0.9807579,2.477577,-1.2042259,1.8283573,2.3864079,0.2958351,-0.93393457,0.7068094,-0.30527025,1.1419672,4.4597745,-1.9549057,-0.6316844,-0.84356695,1.5108565,-1.3609289,-1.4208814,-1.3674182,1.5066718,-1.4170781,0.9331916,1.370023,-0.4484303,3.6605773,-2.937392,-0.8463176,0.50584745,-1.381853,3.3313358,0.92242885,-1.9989102,1.909316
23,0.034057114,-1.4578748,-0.559548,-0.5142724,0.19269407,2.0816815,1.1326063,-0.6217594,-0.7147402,-1.4884071,-1.5698495,-2.7100098,0.03957979,0.013091306,-0.55831677,-1.0848179,2.1241157,1.2024236,-0.035554465,0.60555494,-0.6680786,2.21362,1.7665515,0.5752343,-1.2043436,-0.74937105,0.023533128,-1.8747883,3.5879407,-2.2767463,-1.5897666,-1.3970412,0.5874931,0.58455175,-1.287263,-2.4860911,0.26848078,-1.8818188,-2.212175,-0.5036924,0.49557522,5.2192254,-4.4395285,-1.1015643,-0.33949986,-1.1231349,3.1316473,-1.0618675,-2.834432,0.730449
24,-1.7560642,-2.0550954,-0.61016613,1.082016,0.9389249,1.265077,1.6786226,-1.4307908,-0.38155606,-1.2545702,-0.7778019,-3.39759,-2.448423,1.1880937,-0.7135958,0.00080100837,2.2304645,-1.6094129,1.7369789,0.49632865,-0.87165856,1.4813384,-0.68052566,0.5281787,-0.19652072,-0.5940044,0.50001854,0.4247854,3.2178552,-1.0301527,-3.265386,-1.6035563,1.6263063,0.20997016,-2.542579,-0.9192003,0.6813409,-1.7913779,-0.972456,0.13815804,0.9613135,5.174935,-3.3133597,-1.1251565,-1.8207088,-1.7219676,2.915274,1.8853285,-2.551917,-1.9304508
25,-0.20749651,-1.1484567,0.8735318,0.6810332,2.2775521,0.9207514,0.82993466,-0.031823464,0.6635014,-3.4005082,-0.6976879,-3.9507666,-0.45883748,1.0780263,-0.9603105,-0.2010787,1.0974653,-3.0454905,-0.3257618,0.16008745,-0.07524725,1.3633838,-0.8427171,1.6607754,-0.59045863,-3.848301,-0.3750652,2.8315327,2.355593,-1.3349854,-4.190902,-1.5382653,1.0765007,1.2897204,-1.6461829,0.9460694,1.1451886,-3.7678463,0.9777246,0.51955146,-2.3541243,5.0121655,-3.8130958,-3.0875537,-1.7998271,-1.3154842,3.0509598,0.85269976,-2.4741948,1.5433965
26,0.5714351,0.16059424,0.30655468,-0.87694776,1.4263932,0.5373148,0.57646114,-0.98168224,1.7611426,-3.4616697,0.100456305,-3.5009155,-1.7024345,-1.022267,-0.79963404,-0.41194472,1.3850276,-4.980449,0.6423986,-1.4877098,-0.4964193,1.0571678,-1.671338,1.910287,1.475796,-4.5783253,-0.06267501,3.9578102,3.581783,-2.0261037,-1.8361782,0.9015954,1.197748,-0.70828074,-1.7865107,1.2168051,-0.039745502,-4.470937,0.66008466,0.6692206,-0.1222549,5.1970315,-4.149925,-4.090393,-1.8304826,-1.2733847,4.428829,0.48715836,-2.919871,-1.5884178
27,0.30982292,-0.71575874,-0.18412207,0.29715616,0.37170407,-0.70172787,-0.32873178,-2.2250862,0.109062046,-3.2010655,2.3130589,-5.7127447,-0.97590417,-1.585527,-0.011563115,-0.10098924,2.6408048,-2.414428,1.3743328,-0.32167044,0.03203823,2.1688719,-1.2431475,2.5829012,3.766293,-1.4489877,-0.73334795,3.024076,2.4876783,-1.0771794,1.7824016,1.8869373,1.935971,-0.18174426,0.77710754,0.59558904,-1.7856182,-3.0239527,0.18189129,-0.733348,-0.21827741,4.320965,-3.7506535,-4.6494246,-1.0125009,-1.6653806,5.1527414,-3.3161397,-1.1270372,-1.8133866
28,0.37345645,-0.7477288,-0.7184004,1.5849202,0.4310475,-0.9638248,0.23647605,-2.4927833,-0.06501,-3.7715054,0.5894544,-2.029633,-1.7304702,-3.751938,0.5839412,-0.71673155,1.0725014,-2.1500363,0.13296093,0.32537925,-1.0356317,1.2280549,-2.9320123,1.0785242,4.7936773,-2.8501635,0.23584314,3.0503726,2.8937604,-1.777107,2.1587558,2.5129218,4.559802,-0.6920854,-0.069725245,0.5650526,-1.8978444,-4.4265566,0.81015086,-0.19475663,0.63142693,5.6161876,-2.6299517,-5.1641765,1.9576,-1.7527463,5.631194,-1.1171796,-0.86388683,-0.9624786
29,-0.89036864,-2.7473428,-1.3965636,2.5081053,1.5564435,-0.4395544,0.22224557,-1.7026589,1.4899604,-2.5625255,0.6011702,-2.4060545,-1.8113295,-3.15606,-0.5519962,-1.3486029,-1.4630504,-2.2087762,-0.5479731,-0.126277,-0.40124804,0.6668148,-1.9117782,0.6826273,3.7873197,-1.292582,1.1762267,2.8564267,4.4648743,-1.0220162,-0.51307166,1.8751808,7.166455,-0.34185484,0.64816564,-0.14071211,0.7684887,-5.3504705,-1.4424436,-1.6806247,0.82439417,4.9938846,-1.6458395,-6.4925437,3.3643126,-1.0097239,6.1241083,-0.33608174,-1.7464845,-1.6085887
30,-0.06198172,-1.5392088,0.2988668,1.1674143,-0.23538141,0.5136633,0.63834536,-0.513994,0.5916866,-3.0891054,-0.07982903,-3.8578322,-1.7104878,-1.9580991,-2.4432094,1.8081448,-0.81097364,-4.449518,-1.6039866,0.21044852,-0.89293015,2.0158885,-1.3530498,-0.6907695,4.478978,-0.37381247,-0.0018080336,4.038903,3.298324,-1.5141267,-1.4907291,2.4887066,6.9472785,-0.6913,-0.09169782,-0.029713327,-0.61290354,-5.378828,-1.8966715,-0.89025736,-0.38766256,4.6367645,-1.5154706,-6.26062,2.8001535,-0.063104324,4.765151,-1.8569756,1.3397005,-1.1294985
31,0.48032546,-1.3709186,0.069716536,1.661254,1.6727524,-0.6013879,1.1802441,-0.94453424,0.74569494,-2.9860692,0.6849088,-1.2971736,-1.1325743,-4.3147626,-0.4126085,-0.17871481,-3.1559658,-3.9483435,-1.2101829,-1.6566935,-0.08700487,2.6234944,0.84582025,0.3852819,3.4600663,-2.4354181,2.9214242,4.3717794,3.521542,1.0581355,-1.8995236,1.5127892,7.5744524,2.3210385,1.3743156,0.3093117,-0.6619934,-4.6419344,-0.85257894,-1.7555679,-0.33508715,2.9766085,-2.5703187,-7.585659,2.7938745,-0.10787878,4.522909,-0.07735297,1.8273184,-1.2626394
32,1.4028863,-1.1060902,-0.09240811,0.7469064,-0.696555,-0.27406904,1.4030831,-1.3151454,0.69087934,-3.0198536,1.7999038,-2.8826852,0.8410402,-5.3617473,0.9971772,0.7190104,-3.326412,-3.6292355,-1.6076695,-0.2341907,1.2625514,3.0906944,2.282349,1.4239988,1.2770467,-1.9112142,2.4273906,4.577056,4.4563627,-1.5597075,-1.3704927,3.9946022,6.015817,4.523097,2.0880044,-1.9915491,-0.23691665,-4.828043,-3.8758454,-2.5282884,-1.131023,-0.14151463,-2.6035204,-8.125607,2.3221657,-0.042987805,4.279878,-0.63996625,2.1103673,-0.007327103
33,1.1791431,1.1771713,-0.37465224,0.9633007,-0.63778645,-0.0853172,1.1625711,-2.1685617,2.7024803,-2.9853923,0.26858377,-0.37544674,0.63027495,-6.466656,0.58274263,-1.8340086,-3.7341185,0.3141781,0.20529047,1.5431726,1.388883,2.6700919,0.5052724,1.7980018,2.5311005,-1.2956961,1.91252,1.7931095,3.2103665,-2.0338762,-0.17650159,3.9308271,4.1543555,4.9121604,2.9907932,-0.033511244,1.6977147,-5.446005,-1.2244172,-2.0506477,-1.0935211,-1.8546576,-3.0403965,-8.187783,0.40156406,0.46706018,4.3764257,-0.61154705,1.2423242,-0.73476076
34,1.4951838,0.56408423,-0.8800075,1.6328914,-2.3365176,-1.6787606,0.20010154,-2.7162266,1.2022529,-0.7930865,-0.11447329,0.49292246,1.2503436,-6.5361643,0.37438604,-0.5676358,-2.2119927,-0.3859909,1.3454326,4.1374903,0.23179805,1.5595937,1.8899602,0.42382795,3.4146044,-0.8892403,-0.2711755,0.091926694,3.3476748,-1.7899936,-2.7911873,2.4263704,0.6896628,4.6777124,2.5643523,-1.5742536,1.35669,-5.902599,-1.5710574,-0.08328317,-1.7989861,-2.5389266,-0.62828356,-9.309257,2.3876903,-0.41128346,3.1898017,-2.3747401,1.6688768,-0.71936774
35,0.565038,-0.7308985,0.18286882,1.5785344,-2.0458658,-0.31953284,-0.6521823,-2.7529688,-0.01865342,-1.2025709,-2.0550456,0.4953926,1.05929,-6.496146,2.2475977,0.5211246,-2.522706,-1.6018082,0.79862976,2.0508242,0.023529079,0.90857285,0.512325,1.3927187,3.7686322,-2.4310648,1.6401974,1.5026945,1.9068593,-1.3342646,-0.8657544,1.3910179,0.6047647,4.2120643,0.9630731,-4.004741,1.4402944,-6.957987,-3.0652275,-2.438451,0.4350852,-2.268807,1.9792802,-8.492061,1.5185672,-0.65321773,4.1732216,-1.6388415,-1.7009804,-0.71793854
36,1.1018308,-0.12395101,0.7240225,0.07864126,-1.4262193,0.7114956,1.0486056,-0.8151824,0.33369783,0.93979806,-0.05897887,2.201507,0.66853124,-4.0936213,0.9257392,0.4463492,-2.8833559,-2.5486844,-1.6313384,2.8157814,-1.6755047,0.13081332,1.7032288,0.08094634,5.768484,-1.5581009,1.10876,4.209855,0.431483,0.31176168,-1.8605309,3.629048,2.765642,4.078207,0.19262014,-3.4553504,-1.081648,-5.743599,-1.413905,-4.0623846,0.5566094,-2.9152088,1.8655162,-6.0511727,1.2861722,-2.2760208,2.5940773,-3.7443516,-4.14538,-2.1225972
37,-1.1864847,-0.24469519,-0.010733577,0.5804481,0.25256708,0.09058519,0.015832497,-2.3588538,-0.35082513,1.6992021,0.23966686,2.5134597,1.5983932,-0.6604749,1.7254751,-0.8082796,-3.7033129,-3.455535,-0.3792722,2.5335789,-2.6502101,-1.546751,1.3790479,2.5810347,5.60835,-2.5065806,0.62939197,4.222322,0.20778154,0.995809,-1.1698911,4.561084,2.659362,2.0697093,-0.812614,-2.4587474,0.6908188,-3.5907645,-0.90324444,-1.8096113,-0.76705,-3.9391754,2.2378998,-7.0588317,3.8602505,-2.623308,1.2009485,-1.0765067,-3.9042263,-3.6038036
38,0.57316357,1.619894,0.7121969,1.9904295,1.4217174,-1.778873,-1.2475052,-2.6388264,-1.0551432,0.690014,-0.41730434,2.6954134,2.0360365,-1.4187717,-0.44539207,-0.008849148,-1.6124607,-2.4474022,-0.65131843,2.0248232,-2.3158145,-2.385537,-0.27751628,1.1538677,5.912127,-1.3882484,-1.6805818,2.067605,-0.9862834,0.35738572,-0.3821228,3.130042,1.3460823,2.5099828,-1.2333775,-0.24324857,1.0751342,-2.6309013,-1.7815166,-3.2820196,-0.79290235,-4.282145,4.542545,-6.371505,3.6817913,-2.9731843,-1.0057358,-2.84647,-1.6645482,-2.4596763
39,0.43734375,1.2931774,1.1270474,1.4443911,0.6787811,-1.853731,-0.221869,-1.7358915,-1.0446429,2.4279065,-0.27467364,2.8093586,2.6252694,-0.22953348,1.4302853,-1.0454018,-2.971022,-0.024141096,-0.5185249,0.18259472,-1.1384734,-3.2931156,0.010075089,2.8224027,4.8812017,0.3522086,0.052256588,-0.40440756,-1.8411908,0.6260337,-1.0927172,4.1380267,-1.0245246,2.7897902,-0.7872175,-0.7000303,3.189016,-3.333527,-2.2392695,-3.2470353,-0.25090778,-3.0951338,3.2121952,-5.3678308,3.3960905,-1.1993684,-2.079123,-2.9573653,-1.8660932,-0.2873106
40,0.70263875,2.4183786,0.5795223,0.46325853,-2.265056,-2.4780688,-0.00490183,-0.7482193,0.2746356,3.871808,-1.290556,1.0621732,1.3961967,0.6013809,-0.3552534,-1.6524307,-2.405847,-2.7573104,0.44184053,-0.26611537,0.3552751,-4.082056,-0.738203,2.455779,2.9995217,-1.2058854,0.4468501,0.55990255,-1.8005027,3.9737072,-0.62262243,4.4006577,-0.6500656,0.965914,-1.2960136,-1.3408544,1.0970074,0.7766054,-1.0812879,-3.3718266,0.8787632,-3.3935974,4.111268,-4.740829,4.2055426,-1.0122517,-1.7046595,-2.1355395,-1.5083624,0.07644385
41,-0.7856615,1.0580226,-0.08592657,0.120379254,0.89562416,-1.241206,-1.1670742,-0.44376174,0.57739455,2.9460313,-0.060128685,2.4375849,1.8202437,0.7897191,0.39620036,-2.2442608,-2.1168242,-1.8028361,-0.62725496,0.87176216,0.23090221,-2.537481,0.2712257,1.2145121,2.2766368,-1.778582,0.80141515,0.7249185,-2.35843,2.9717755,-0.2819006,2.0395675,0.49816746,1.6276315,-3.5550225,-1.3702512,1.6912011,2.6148262,-0.8367417,-2.0091527,-0.2094089,-2.7480824,5.1392455,-3.249218,3.596428,-0.5738338,-1.6664432,-2.459752,-5.0480065,-0.13996676
