,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
12,-1.7237754,-4.264988,-0.047996067,0.48796296,-1.5676224,1.2369471,2.0026186,1.9667422,-0.789678,-0.9723743,-0.2181165,2.068339,2.1718116,-0.4139556,1.8649855,0.0024837381,0.29794267,0.51396877,0.09391401,0.2927094,-1.3789883,-0.8747196,-0.41450313,0.8644703,0.43175656,-2.7339878,0.31255904,-0.04842058,3.418405,-2.4665804,-0.15627396,-2.6154268,3.1866262,3.0757356,-0.26603055,1.189595,1.6876152,2.260956,-0.46525425,1.2247486,-1.5631663,0.9115369,0.71369034,0.955257,-1.4921631,-2.322982,0.38046494,-1.8048292,0.91743433,-3.3500826
13,0.10292745,-3.089345,-0.48435292,0.57093936,-1.2720051,0.07287065,0.80031705,1.9147477,-0.2697786,-1.2798151,-1.2578226,1.6980493,0.2319886,-0.10722311,0.7417123,0.004620854,0.62657833,-0.33833784,-1.2980082,-0.15636636,1.2812297,-1.1245692,-0.7394612,0.56806624,-2.1257973,-2.431857,0.36681187,-0.06894052,3.9024901,-2.991221,-2.2603686,-1.583377,2.573258,0.63054496,-0.8854779,0.22243005,4.2296476,2.5711448,-2.0027409,-2.189929,-1.0758703,-0.7922961,1.297459,0.23798956,-1.9936036,-2.203027,0.8291502,-1.272613,1.1454837,-2.720968
14,-0.7118262,-1.9015975,-0.40638405,0.4840197,-0.5328127,0.5396296,-0.19817515,0.5226509,0.544785,0.16105384,-0.34274915,1.1933358,0.8287684,-0.58479923,1.9618791,-0.15696988,1.08604,1.9493027,-1.1362032,0.10356241,0.87840766,-0.7627821,-0.3674209,0.26819292,1.2311015,0.0829333,0.53590924,-1.4363835,3.788333,-0.8878549,-0.03551899,-1.0675349,1.4598701,0.6778347,-0.39785707,0.162123,5.043734,1.9979265,-2.8027232,0.3644832,-0.26728585,-1.8331946,1.0724312,0.5642463,-1.7288517,-3.0554461,0.031330068,-3.2963533,-0.71170306,-2.565847
15,-0.20643276,-1.9853122,0.5868543,0.36868232,-0.23289219,2.1199222,-0.17437628,-2.5895505,-1.4513617,1.0859282,-0.55364543,0.5982749,1.1967914,-2.205247,1.7898009,-0.195498,1.3880712,2.1270778,-0.9837014,-0.48373854,2.3327522,-0.56455046,-0.06031919,0.5239922,-0.35366884,1.7160155,0.06253384,-0.06079127,3.8807411,1.4015033,0.016959105,-0.793301,0.28258905,0.01960904,0.33052102,0.5199937,2.8358634,2.3534524,-4.16283,1.0147487,-0.4988572,-0.053211622,1.705801,0.8120316,-2.487443,-1.1787202,-0.6597815,-3.1920474,-0.015027476,-1.316175
16,-0.50366354,-2.1244366,0.0011721058,0.4551485,-0.08909283,2.1821868,-0.5730605,-3.0617888,-0.65025467,-0.020248225,-0.11625543,-0.6407996,1.1893405,-1.132503,2.3717957,-0.14830591,1.7648317,2.055978,-0.45739287,0.37920868,1.3035524,-2.0426004,-1.1568214,-1.7332001,2.3895082,1.211422,0.48848206,1.0309138,3.0787237,2.1391869,-0.31061083,-2.3616664,-0.569564,1.7153763,0.68107367,0.81921166,0.025744846,2.6272442,-1.068477,-1.4471829,1.8424032,0.47794065,1.7677584,1.1253189,-2.7031894,1.364392,-1.696479,-4.7886147,0.8224213,-1.5301231
17,0.15828893,-3.133259,0.9910475,-0.2486516,0.07780099,1.6327533,-0.28311348,-1.6327442,-1.3910483,-0.719811,-0.4762086,-0.490109,0.078824215,-0.9860335,-0.34381354,-0.76537824,0.6936316,0.7725214,0.28578165,0.9119464,0.46700117,-2.3657024,-0.561796,-1.7346253,0.4846465,-0.3215368,0.6064007,-0.30861908,3.141167,1.4818476,-0.32517433,-1.9479733,-0.108459346,-0.56676036,-0.4678186,1.4068156,1.2721231,1.4518723,1.3365043,0.9785552,0.3559914,-0.23983692,0.81771034,0.33040282,-3.594865,0.11584982,-2.4248195,-5.2303095,-0.5362011,-0.91133755
18,-0.59123325,-1.8173257,0.34993997,-1.2116627,-0.39927903,1.1177475,-0.6574906,-1.4728802,1.7864683,-0.6695691,-0.1180128,-0.40973982,-1.2757044,-0.3421069,1.955706,-0.5606727,-0.80908185,1.0434033,-0.38317257,-0.6963931,-1.8284894,-2.0943382,-0.4642825,-1.5948929,0.5001175,1.0471265,1.6546038,-0.6424898,3.0982246,2.014762,-1.0101033,-2.1100214,1.0346789,1.3424923,0.9704089,-0.16627264,1.8917279,2.9927845,1.1701535,0.35646197,0.48202083,-2.7093654,1.2805873,1.970654,-2.3487911,0.63253427,-1.7967325,-4.6776905,0.53543526,-2.6127717
19,-0.41365075,-1.8454766,0.3021806,-0.023359811,2.0727518,0.39653993,-0.19149083,-1.6221331,0.19483352,-0.22087899,-0.63370717,-0.30190843,-1.3007313,-1.1057655,0.96818537,-0.034959566,-0.5484451,0.6137976,0.058435965,0.58412737,-2.0584261,-1.9378743,-0.7434944,0.66924447,-1.1434648,-0.7091414,1.0245856,0.62438965,3.0617495,0.15297602,0.052220333,-1.747722,1.93904,-0.7122935,0.6939738,-1.10023,0.3010434,2.667438,0.36329862,0.52716523,-0.37426725,-2.2096756,2.219876,0.7512344,-3.9708285,0.21758172,-1.0185559,-5.230331,0.64236116,-2.6559777
20,-0.45251212,-0.30552462,0.2924781,-0.904622,3.4993482,2.1745427,0.93963885,-3.1370666,0.7732196,0.29371786,0.40420577,-1.0518202,-1.7445104,-0.38491547,0.8358828,0.14732084,-0.16568036,1.9480343,-2.2683291,0.20803015,-0.76679814,-2.1275563,-0.3317399,1.4122905,0.39603597,0.7218485,1.7684604,-1.2774098,2.963233,2.6479661,0.1349127,-1.7157084,2.3869486,1.0408257,-0.118215576,1.2638351,1.0408655,2.8842578,-1.4557717,-0.0669576,0.6684948,-4.158392,0.8675837,0.55059975,-2.479069,1.1086551,1.3932042,-4.9236965,1.4875804,-3.5425026
21,0.1341732,-0.9969885,0.501814,-0.628051,2.0752234,-0.6292593,0.26947927,-2.8433516,0.31192473,1.0546441,-0.65070134,0.12649764,-0.42099535,-2.1660092,2.2949383,-0.93631274,0.61617786,2.9641168,-0.8686672,-0.13759004,0.48767644,-1.6401547,0.14439757,2.3081193,0.011710502,0.9096335,2.1312518,-0.34834337,4.350779,2.6150131,0.40670195,-2.1915627,2.90413,0.45430273,0.023804674,-0.17317158,0.88509446,4.131244,-2.1055288,-0.45569652,1.4799006,-0.89873683,0.2675399,-0.10452436,-3.9746451,3.145515,1.9987446,-6.8615108,1.4149153,-5.5492377
22,0.5939332,-0.17265089,0.755606,-0.84799725,2.2975588,-1.0086365,0.56801784,-4.611628,-0.9098198,-2.182936,0.19009353,0.10057465,0.43067604,-1.4317796,2.230544,0.41192597,0.98377585,2.4679606,-1.7422084,-0.93033075,0.62389004,-3.3752217,0.65413344,2.9200954,-0.6576322,1.4621414,1.7267419,-1.1258777,5.01078,0.37627047,-0.43648568,0.23478678,0.7191132,-0.4991643,0.5223081,-0.2949668,0.08599926,2.3954444,-1.1801249,-1.3954378,0.80681306,-2.4696362,-1.7937295,0.13363315,-3.6323965,2.637345,0.78979903,-6.424065,1.3129412,-6.915167
23,0.39561605,-0.7983363,-0.0728569,-1.1752837,3.7260742,-0.48654354,0.76498556,-3.8613675,-2.5209882,-0.56453747,1.8430274,0.6646882,-0.6576439,-1.6880479,1.3740098,0.56553596,-0.24698858,1.6424432,-0.8928006,-0.41870552,1.0648088,-1.8675395,-1.2500731,2.8556855,1.9620799,-1.7001274,3.16977,0.073173605,2.3179889,-2.2719183,0.2790419,-0.1093044,0.95181876,-2.3632367,-0.6174745,-2.2440808,0.7117119,1.9501448,-0.13644448,-2.4703135,0.6454708,-1.0990019,-1.4493283,0.6009027,-3.2687514,0.5191491,1.1065401,-4.627083,0.41005912,-7.5282474
24,1.5382276,1.3672081,0.76904374,-0.5754007,3.8121612,1.074474,-0.6439714,-1.9539633,-4.846118,0.34860018,2.8874114,-0.35552704,1.1570415,0.8611092,0.5874483,0.902082,-0.99141306,0.26733768,-0.35752362,0.58951676,1.6525621,-1.1072443,-3.1155486,2.4200513,1.8181071,-1.4117734,3.4304307,2.172376,0.93665415,-0.55407673,2.7044122,-2.3019667,0.35419706,-1.6494654,0.9016716,-2.1199749,0.61307293,1.4258478,0.6124495,-1.811301,0.44474125,-0.065406844,-0.101151034,0.14868449,-0.13587013,-1.1374813,0.23269625,-2.8851445,-0.3776717,-9.33335
25,0.98196995,2.762062,0.5375699,-2.4929795,2.365533,0.6389777,0.4404847,-2.4554663,-4.313742,-0.42578763,0.82261705,-0.7195947,0.65730345,-0.025739722,-1.1594105,0.76638484,-1.1948019,0.6328833,-1.1652281,0.10535581,0.07477361,-1.0399644,-0.48377228,1.9955088,1.4781784,0.37205786,-0.093572624,-1.0479587,2.8159513,0.8264796,2.9286857,-1.9040283,0.10625184,-2.096455,1.7934043,-0.4566733,-1.61933,1.5244378,1.1825566,-2.5690272,1.0645233,3.408163,-0.552585,-0.5320619,-0.8413441,-0.86586446,-0.578856,-2.171491,-0.76657736,-7.0305057
26,3.8203294,2.0904539,0.7449217,-1.4744415,0.47864607,-1.3102793,0.45797345,-1.3853985,-4.0218577,-1.28519,-0.026638446,-1.1237003,1.3675089,-0.060290523,-1.0323926,0.8401201,-0.05195988,0.22017582,-0.20046252,2.881284,1.5113349,-1.4546485,0.13679643,1.9246722,1.1737229,0.46620783,2.6449988,-2.7497842,2.867318,0.4457344,2.4735496,0.1917762,-0.7027437,-1.0351667,-0.7911682,-0.43449622,-0.032415226,-0.9111565,1.8076549,0.2486433,-0.05017081,2.2582805,1.1141301,0.46083194,0.28598905,1.5962033,0.1470954,-2.909388,-1.1456603,-7.3539734
27,3.519483,1.7979546,0.5467859,-1.5411323,1.6987069,-0.77722275,0.6478376,-0.07966203,-3.3941357,0.66956544,-0.68776006,1.1477909,-1.0016943,-0.061194547,-1.9793098,0.22913449,0.29540825,0.62263703,2.23965,0.47721532,0.09618515,-1.6868987,0.9112667,1.7058853,2.5187604,0.5512806,0.76655734,0.097227626,0.033311818,0.13768616,0.55320656,1.1642845,0.17013335,-1.6905411,0.82438046,-1.6484823,2.3499186,-1.3911861,1.8085743,0.6429571,-1.4230025,0.14079826,0.5760709,0.9389506,-1.9805716,1.0059451,0.35758966,-1.880582,-0.44146907,-6.119369
28,2.916127,4.1771717,-0.79338056,-2.1158617,-1.0996244,-0.7346408,-0.5157205,1.103666,-2.8198085,0.35586026,-1.8721616,0.6175043,-0.5310722,0.66064453,-2.3762376,-0.3854036,1.0578471,1.3491441,2.335799,-0.9126096,-0.3757925,-2.2069905,-0.38910812,-0.64562184,4.6513867,3.9910946,2.6833184,0.6435713,0.5087147,3.5940797,0.10627702,2.4080539,3.229856,-1.4629447,0.8439066,-0.0213466,0.8062852,-2.3098688,1.2145572,-0.44004554,-1.9331715,1.5877453,2.4024894,-0.9634385,-4.057576,1.3628927,1.2044643,-2.557035,2.718005,-6.2835135
29,1.3015083,4.9655824,0.52959096,-0.029063163,0.39823136,-0.5314873,-0.8480009,-1.4892472,-2.1857672,-1.8298612,0.09919898,1.5547019,-1.8851666,0.4307993,-1.3209625,0.029940456,0.22427978,2.536225,2.9460373,-0.81383455,-1.064696,-0.5531274,1.061893,-0.8221351,-0.32535988,3.1762247,1.839453,-0.71414703,1.3624091,3.9533567,0.22619356,3.1693332,-0.56916887,-0.7515873,1.6215149,-0.64862,1.3473477,-2.9666102,0.86596483,-0.6366381,-2.531472,1.8186375,0.46633554,1.5226368,-3.8368423,0.85996836,2.567574,-1.2986225,2.8086467,-5.0060425
30,1.0031314,4.312044,1.9856659,-0.554624,1.7402265,0.42137313,-0.4610271,-1.3003279,-0.8298196,-2.0256603,0.9847924,1.7760286,0.68111354,-1.2502089,0.4168695,-0.22639917,0.39144236,1.8747348,-0.32053298,-0.7424094,0.041142583,-1.3298668,0.30201158,1.2563833,-0.5200957,2.7734747,1.8592063,-0.62687445,-1.1373976,1.0267628,0.46679434,2.3128743,-0.6462733,0.4375804,0.04097346,-0.4265605,0.7046816,-4.4772906,0.7480376,-0.6290522,-2.9482422,1.3685948,0.25567177,1.1070284,-1.9029542,3.1970105,1.6646476,-1.7708453,3.9549809,-7.1821003
31,1.01315,3.8717172,-0.02536995,0.45850283,1.7193561,1.3568381,-0.18928897,-0.8804902,-0.79636925,-0.051638186,0.08690253,2.60375,-0.9801837,-0.3112644,-2.6998563,-0.30904508,1.2839133,0.80201554,-0.683575,-0.27565154,-0.94946873,-0.19226825,0.83328605,1.2133557,-2.5496035,2.175404,1.5343798,0.7508903,-1.4444048,1.6794392,1.5929866,2.449348,-2.1303241,-1.8561449,1.3064686,-0.45858812,-0.9099538,-4.593257,0.56437916,0.25271845,0.14048634,2.671602,-1.158907,-1.2502786,-1.5406547,3.020495,3.8209302,-2.9699337,2.4155812,-6.984921
32,1.0508183,3.527493,-1.5416211,2.6455626,2.0289078,1.0877677,-0.9936236,-1.0477706,0.15869015,1.2361518,-0.92098904,2.797803,-2.2732441,-0.04866762,-2.5403132,0.24006392,1.434764,-0.772576,0.907919,-0.15114933,1.3212922,1.2402033,-0.31163648,3.1524615,0.28510344,1.3396842,-0.89071393,0.24649511,-1.4202442,1.9553908,0.52949274,2.3192902,-2.3495839,-2.811145,-0.57307756,-0.7397622,1.0866895,-4.951578,1.2189726,-2.423653,0.050343595,-1.0668309,0.022402912,1.2112137,-1.1344527,1.4409573,5.8859396,-1.613058,5.7687936,-5.881181
33,1.7856028,5.6157584,0.48804414,2.5299735,3.7724004,-0.2033026,0.36165136,-1.5879928,-1.035784,1.1983005,-0.66680044,1.9256436,-1.345848,-0.56624204,-2.0438163,-0.29437172,-0.087170415,-1.7654911,2.166413,-1.6978734,1.7777646,1.8272552,0.50001466,6.193932,2.1545851,2.4754198,-1.2316425,-0.677405,-1.8302777,3.0970454,0.55755925,-0.36508372,-1.1865845,-2.1192653,0.71383965,1.1167446,1.1931585,-3.4428093,0.67124474,-0.4716041,-1.5172035,0.057580315,-1.1678615,-0.46709144,0.89582425,1.0247356,3.2381098,0.004370273,3.6538265,-5.839894
34,-0.8597817,5.0276194,-0.39515114,1.6327422,1.410187,-0.19737394,1.27458,-3.208694,-1.6070853,-0.33030987,-1.4117033,0.32275262,-0.005881317,-0.9030949,-3.0247936,0.04388222,-1.253432,-1.6882048,2.171536,-1.144381,1.3706342,2.9796634,0.7962486,6.991096,0.9564206,-0.0546144,-0.0920817,1.7139624,-0.66326094,0.045521468,0.357382,-0.250879,-1.9837694,-1.7615192,0.40321922,2.3378654,1.0287293,-2.8121834,-0.39919174,-0.6689889,-2.5532613,1.2351997,-0.12806329,-0.06979315,1.9232528,-1.703311,0.6839486,-0.049442925,1.6003097,-3.8185954
35,-3.18055,3.9670923,1.0004611,0.6230675,2.3695247,1.0253959,1.0902544,-3.548742,-3.8027108,-0.74373347,0.38609052,-0.3352817,-1.092155,-3.5941002,-2.5198135,2.273268,-2.1045876,-1.9910403,-0.4828691,1.2462859,1.2585788,2.5885103,1.1046119,6.5810447,2.5834785,0.85657233,-0.4987334,1.3658984,-3.5161214,1.1813396,1.6183091,-1.2162625,-1.5849617,-1.440669,2.0295641,1.1644143,2.6879256,-2.118979,-1.0102444,-0.041520566,-2.2676907,1.7429804,0.9927607,0.74501145,3.115151,0.030697107,0.12268588,0.246133,0.5076809,-2.976582
36,-1.8183979,4.209989,0.28502926,0.086431205,3.4782014,1.59645,1.7976335,-1.0172474,-7.016604,-0.093339086,0.032021247,-0.8587865,-0.46760905,-2.5630856,-5.28961,0.6146831,-3.2628717,-0.36113113,-0.7525047,1.5435997,0.34852868,2.001952,0.24123107,5.1628623,3.262306,4.974348,-1.2048507,0.8529282,-3.9625676,4.4286427,1.9113926,-0.73490053,-0.28960556,-2.0351062,0.09995187,-0.8404084,1.7705886,-1.2645112,-0.3982278,0.23168215,-1.1941993,4.4439178,0.8918307,0.42988274,4.7092776,3.7761097,-2.051325,0.61881536,-1.9956111,-2.7003806
37,-0.979261,4.831566,-1.0290481,0.10323603,0.8083314,-0.24602184,0.5327806,-1.4950078,-7.1747155,0.68348277,0.2073983,-1.0425158,0.08761907,-2.127535,-4.7573085,1.209079,-1.9988544,-0.7506675,-0.55346924,2.2126873,-0.5943474,0.5787315,1.460636,2.6616664,3.2524292,3.8277779,-1.7529149,0.28727734,-2.7427807,3.423588,-0.003005486,1.6589644,0.20136759,-3.6415524,0.82724375,-0.82470524,-1.8510023,-1.9811072,-0.59993327,-0.48122424,-0.3674054,4.8700356,0.31630212,-2.2966974,2.49874,6.540203,-1.6716985,0.8838375,-2.4030187,0.717722
38,-1.9231728,6.6556325,-2.442664,-1.0717833,0.72586954,-1.4381697,-0.3862718,-2.280551,-6.4707656,1.8491892,-0.06898628,-0.3566945,-1.4292572,-0.58026296,-4.37674,2.0142944,-2.3004384,-2.2886674,-0.10280292,2.2278585,1.0258785,0.67759186,2.529794,2.702193,5.294839,3.5769117,1.131221,0.99455166,-4.3223557,1.4433336,0.09016209,1.0371774,-0.59090835,-4.560588,0.37363988,-1.2943938,-1.5993044,-1.6155581,-0.5140488,1.0970873,0.20308904,5.0856214,0.22229917,-0.86876917,3.2940278,7.3507886,-1.0069661,1.5931854,-2.882112,1.8061143
39,-2.0794482,5.771255,-0.57111436,0.8812618,0.026398432,-1.5139308,-0.7970491,-1.7612013,-6.0098033,-0.82689136,0.37252945,-0.38415512,-2.7440798,0.085295156,-6.514505,1.4518669,-0.31586874,-2.6580367,-0.78027993,0.3458293,1.6114722,0.54730237,1.7441524,1.9442898,2.312202,2.8596237,0.592997,0.7948358,-4.0445156,4.3537817,-0.11437099,1.2577502,-0.310079,-5.100741,0.6794116,0.201204,-1.0485636,-1.897099,-0.34963045,0.29377037,-1.0060174,6.8513036,0.7910381,0.16037723,0.6523734,5.1942906,-0.74926895,0.9298137,-3.9039335,2.9858541
40,-1.7167162,5.5719876,-0.75240827,0.62529325,-1.1724526,-2.4179235,0.8296261,-1.4908952,-5.092152,1.1241659,0.25212377,-0.50677437,-2.3603168,-0.37945768,-3.1686165,-0.20441113,2.537516,-3.7851057,2.3287048,-1.0878522,-0.041608114,1.6661885,1.0728499,0.6088084,2.9172883,0.82628894,0.47637472,-1.0603069,-4.0907307,1.0591809,-0.1358916,1.5253451,-1.0317917,-4.1258698,0.64489436,1.5933911,-1.2974991,-0.02939214,1.2725196,-0.110735364,-0.3125084,4.666524,-0.41445607,-0.96321934,-0.3758416,3.2292726,-3.7552137,0.63251734,-5.4198613,3.206527
41,-2.1869485,5.8950205,-0.43111506,1.221068,-3.6927571,-2.1923208,0.5836864,1.0432546,-5.5583715,0.6094478,-1.7618711,-1.3467569,-2.3285718,-0.747499,-3.9829917,-0.37310216,2.2056477,-3.2540023,0.7078385,-1.1087319,1.6209159,2.974794,0.77212423,0.7042065,2.9729578,-0.07373201,0.3802839,-0.41314065,-4.278639,-0.64938486,-0.27323875,1.3962489,0.41311106,-3.5923939,0.64199644,1.0457157,-1.3668375,-0.16409105,-0.3766048,-1.6903183,-1.1955446,5.145054,-0.3839384,-1.6413509,1.5718502,1.063992,-3.541958,0.5181752,-8.574883,3.7982955
